,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_num_nodes_saved
2606,highest_degree_allocation,13,0.07,0.12,2.45
2607,highest_degree_allocation,13,0.08,0.12,3.85
2608,highest_degree_allocation,13,0.09,0.12,3.85
2609,highest_degree_allocation,13,0.1,0.12,3.7
2610,highest_degree_allocation,13,0.01,0.13,2.2
2611,highest_degree_allocation,13,0.02,0.13,2.55
2612,highest_degree_allocation,13,0.03,0.13,2.1
2613,highest_degree_allocation,13,0.04,0.13,2.3
2614,highest_degree_allocation,13,0.05,0.13,2.1
2615,highest_degree_allocation,13,0.06,0.13,2.5
2616,highest_degree_allocation,13,0.07,0.13,2.35
2617,highest_degree_allocation,13,0.08,0.13,4.05
2618,highest_degree_allocation,13,0.09,0.13,4.1
2619,highest_degree_allocation,13,0.1,0.13,4.15
2620,highest_degree_allocation,13,0.01,0.14,2.6
2621,highest_degree_allocation,13,0.02,0.14,2.4
2622,highest_degree_allocation,13,0.03,0.14,2.1
2623,highest_degree_allocation,13,0.04,0.14,2.3
2624,highest_degree_allocation,13,0.05,0.14,2.0
2625,highest_degree_allocation,13,0.06,0.14,2.4
2626,highest_degree_allocation,13,0.07,0.14,2.3
2627,highest_degree_allocation,13,0.08,0.14,4.25
2628,highest_degree_allocation,13,0.09,0.14,4.1
2629,highest_degree_allocation,13,0.1,0.14,3.85
2630,highest_degree_allocation,13,0.01,0.15,2.2
2631,highest_degree_allocation,13,0.02,0.15,2.6
2632,highest_degree_allocation,13,0.03,0.15,2.65
2633,highest_degree_allocation,13,0.04,0.15,2.4
2634,highest_degree_allocation,13,0.05,0.15,2.25
2635,highest_degree_allocation,13,0.06,0.15,1.85
2636,highest_degree_allocation,13,0.07,0.15,2.05
2637,highest_degree_allocation,13,0.08,0.15,4.2
2638,highest_degree_allocation,13,0.09,0.15,3.95
2639,highest_degree_allocation,13,0.1,0.15,4.05
2640,highest_degree_allocation,14,0.01,0.05,3.0
2641,highest_degree_allocation,14,0.02,0.05,4.35
2642,highest_degree_allocation,14,0.03,0.05,4.0
2643,highest_degree_allocation,14,0.04,0.05,3.2
2644,highest_degree_allocation,14,0.05,0.05,3.05
2645,highest_degree_allocation,14,0.06,0.05,3.3
2646,highest_degree_allocation,14,0.07,0.05,2.7
2647,highest_degree_allocation,14,0.08,0.05,5.2
2648,highest_degree_allocation,14,0.09,0.05,4.65
2649,highest_degree_allocation,14,0.1,0.05,5.85
2650,highest_degree_allocation,14,0.01,0.06,2.55
2651,highest_degree_allocation,14,0.02,0.06,3.3
2652,highest_degree_allocation,14,0.03,0.06,3.55
2653,highest_degree_allocation,14,0.04,0.06,2.45
2654,highest_degree_allocation,14,0.05,0.06,2.75
2655,highest_degree_allocation,14,0.06,0.06,3.8
2656,highest_degree_allocation,14,0.07,0.06,2.7
2657,highest_degree_allocation,14,0.08,0.06,5.45
2658,highest_degree_allocation,14,0.09,0.06,6.05
2659,highest_degree_allocation,14,0.1,0.06,5.35
2660,highest_degree_allocation,14,0.01,0.07,2.55
2661,highest_degree_allocation,14,0.02,0.07,3.0
2662,highest_degree_allocation,14,0.03,0.07,2.9
2663,highest_degree_allocation,14,0.04,0.07,2.65
2664,highest_degree_allocation,14,0.05,0.07,3.35
2665,highest_degree_allocation,14,0.06,0.07,2.85
2666,highest_degree_allocation,14,0.07,0.07,3.85
2667,highest_degree_allocation,14,0.08,0.07,5.4
2668,highest_degree_allocation,14,0.09,0.07,5.5
2669,highest_degree_allocation,14,0.1,0.07,4.85
2670,highest_degree_allocation,14,0.01,0.08,2.3
2671,highest_degree_allocation,14,0.02,0.08,2.2
2672,highest_degree_allocation,14,0.03,0.08,2.05
2673,highest_degree_allocation,14,0.04,0.08,2.15
2674,highest_degree_allocation,14,0.05,0.08,2.2
2675,highest_degree_allocation,14,0.06,0.08,2.2
2676,highest_degree_allocation,14,0.07,0.08,2.1
2677,highest_degree_allocation,14,0.08,0.08,4.4
2678,highest_degree_allocation,14,0.09,0.08,4.3
2679,highest_degree_allocation,14,0.1,0.08,4.25
2680,highest_degree_allocation,14,0.01,0.09,2.8
2681,highest_degree_allocation,14,0.02,0.09,2.8
2682,highest_degree_allocation,14,0.03,0.09,2.5
2683,highest_degree_allocation,14,0.04,0.09,2.6
2684,highest_degree_allocation,14,0.05,0.09,2.15
2685,highest_degree_allocation,14,0.06,0.09,2.3
2686,highest_degree_allocation,14,0.07,0.09,2.2
2687,highest_degree_allocation,14,0.08,0.09,4.15
2688,highest_degree_allocation,14,0.09,0.09,4.75
2689,highest_degree_allocation,14,0.1,0.09,4.6
2690,highest_degree_allocation,14,0.01,0.1,2.1
2691,highest_degree_allocation,14,0.02,0.1,2.4
2692,highest_degree_allocation,14,0.03,0.1,2.15
2693,highest_degree_allocation,14,0.04,0.1,2.65
2694,highest_degree_allocation,14,0.05,0.1,2.05
2695,highest_degree_allocation,14,0.06,0.1,2.05
2696,highest_degree_allocation,14,0.07,0.1,2.55
2697,highest_degree_allocation,14,0.08,0.1,4.3
2698,highest_degree_allocation,14,0.09,0.1,4.0
2699,highest_degree_allocation,14,0.1,0.1,4.5
2700,highest_degree_allocation,14,0.01,0.11,2.25
2701,highest_degree_allocation,14,0.02,0.11,2.55
2702,highest_degree_allocation,14,0.03,0.11,2.45
2703,highest_degree_allocation,14,0.04,0.11,2.35
2704,highest_degree_allocation,14,0.05,0.11,1.95
2705,highest_degree_allocation,14,0.06,0.11,2.65
2706,highest_degree_allocation,14,0.07,0.11,2.6
2707,highest_degree_allocation,14,0.08,0.11,4.55
2708,highest_degree_allocation,14,0.09,0.11,3.6
2709,highest_degree_allocation,14,0.1,0.11,4.05
2710,highest_degree_allocation,14,0.01,0.12,2.4
2711,highest_degree_allocation,14,0.02,0.12,2.15
2712,highest_degree_allocation,14,0.03,0.12,2.35
2713,highest_degree_allocation,14,0.04,0.12,2.45
2714,highest_degree_allocation,14,0.05,0.12,2.2
2715,highest_degree_allocation,14,0.06,0.12,2.65
2716,highest_degree_allocation,14,0.07,0.12,2.05
2717,highest_degree_allocation,14,0.08,0.12,4.15
2718,highest_degree_allocation,14,0.09,0.12,4.15
2719,highest_degree_allocation,14,0.1,0.12,4.1
2720,highest_degree_allocation,14,0.01,0.13,2.35
2721,highest_degree_allocation,14,0.02,0.13,2.8
2722,highest_degree_allocation,14,0.03,0.13,2.5
2723,highest_degree_allocation,14,0.04,0.13,2.2
2724,highest_degree_allocation,14,0.05,0.13,2.5
2725,highest_degree_allocation,14,0.06,0.13,2.3
2726,highest_degree_allocation,14,0.07,0.13,2.3
2727,highest_degree_allocation,14,0.08,0.13,5.05
2728,highest_degree_allocation,14,0.09,0.13,4.45
2729,highest_degree_allocation,14,0.1,0.13,3.75
2730,highest_degree_allocation,14,0.01,0.14,2.4
2731,highest_degree_allocation,14,0.02,0.14,2.2
2732,highest_degree_allocation,14,0.03,0.14,2.45
2733,highest_degree_allocation,14,0.04,0.14,1.95
2734,highest_degree_allocation,14,0.05,0.14,2.35
2735,highest_degree_allocation,14,0.06,0.14,2.15
2736,highest_degree_allocation,14,0.07,0.14,2.2
2737,highest_degree_allocation,14,0.08,0.14,4.7
2738,highest_degree_allocation,14,0.09,0.14,4.4
2739,highest_degree_allocation,14,0.1,0.14,4.2
2740,highest_degree_allocation,14,0.01,0.15,1.9
2741,highest_degree_allocation,14,0.02,0.15,1.95
2742,highest_degree_allocation,14,0.03,0.15,1.7
2743,highest_degree_allocation,14,0.04,0.15,1.9
2744,highest_degree_allocation,14,0.05,0.15,1.7
2745,highest_degree_allocation,14,0.06,0.15,1.65
2746,highest_degree_allocation,14,0.07,0.15,1.8
2747,highest_degree_allocation,14,0.08,0.15,3.6
2748,highest_degree_allocation,14,0.09,0.15,3.6
2749,highest_degree_allocation,14,0.1,0.15,4.05
2750,highest_degree_allocation,15,0.01,0.05,3.2
2751,highest_degree_allocation,15,0.02,0.05,3.65
2752,highest_degree_allocation,15,0.03,0.05,2.5
2753,highest_degree_allocation,15,0.04,0.05,2.6
2754,highest_degree_allocation,15,0.05,0.05,2.3
2755,highest_degree_allocation,15,0.06,0.05,3.05
2756,highest_degree_allocation,15,0.07,0.05,5.6
2757,highest_degree_allocation,15,0.08,0.05,4.85
2758,highest_degree_allocation,15,0.09,0.05,4.75
2759,highest_degree_allocation,15,0.1,0.05,5.1
2760,highest_degree_allocation,15,0.01,0.06,3.15
2761,highest_degree_allocation,15,0.02,0.06,3.1
2762,highest_degree_allocation,15,0.03,0.06,2.5
2763,highest_degree_allocation,15,0.04,0.06,3.2
2764,highest_degree_allocation,15,0.05,0.06,2.75
2765,highest_degree_allocation,15,0.06,0.06,2.35
2766,highest_degree_allocation,15,0.07,0.06,5.5
2767,highest_degree_allocation,15,0.08,0.06,5.9
2768,highest_degree_allocation,15,0.09,0.06,5.75
2769,highest_degree_allocation,15,0.1,0.06,5.75
2770,highest_degree_allocation,15,0.01,0.07,2.55
2771,highest_degree_allocation,15,0.02,0.07,2.65
2772,highest_degree_allocation,15,0.03,0.07,2.25
2773,highest_degree_allocation,15,0.04,0.07,2.6
2774,highest_degree_allocation,15,0.05,0.07,2.55
2775,highest_degree_allocation,15,0.06,0.07,2.85
2776,highest_degree_allocation,15,0.07,0.07,4.05
2777,highest_degree_allocation,15,0.08,0.07,4.4
2778,highest_degree_allocation,15,0.09,0.07,3.75
2779,highest_degree_allocation,15,0.1,0.07,4.0
2780,highest_degree_allocation,15,0.01,0.08,3.7
2781,highest_degree_allocation,15,0.02,0.08,2.0
2782,highest_degree_allocation,15,0.03,0.08,2.3
2783,highest_degree_allocation,15,0.04,0.08,2.25
2784,highest_degree_allocation,15,0.05,0.08,2.9
2785,highest_degree_allocation,15,0.06,0.08,2.15
2786,highest_degree_allocation,15,0.07,0.08,5.1
2787,highest_degree_allocation,15,0.08,0.08,4.2
2788,highest_degree_allocation,15,0.09,0.08,4.35
2789,highest_degree_allocation,15,0.1,0.08,3.95
2790,highest_degree_allocation,15,0.01,0.09,2.05
2791,highest_degree_allocation,15,0.02,0.09,2.3
2792,highest_degree_allocation,15,0.03,0.09,2.05
2793,highest_degree_allocation,15,0.04,0.09,2.25
2794,highest_degree_allocation,15,0.05,0.09,2.6
2795,highest_degree_allocation,15,0.06,0.09,2.55
2796,highest_degree_allocation,15,0.07,0.09,4.55
2797,highest_degree_allocation,15,0.08,0.09,4.15
2798,highest_degree_allocation,15,0.09,0.09,3.25
2799,highest_degree_allocation,15,0.1,0.09,4.65
2800,highest_degree_allocation,15,0.01,0.1,2.25
2801,highest_degree_allocation,15,0.02,0.1,1.95
2802,highest_degree_allocation,15,0.03,0.1,3.25
2803,highest_degree_allocation,15,0.04,0.1,2.1
2804,highest_degree_allocation,15,0.05,0.1,2.95
2805,highest_degree_allocation,15,0.06,0.1,2.15
2806,highest_degree_allocation,15,0.07,0.1,4.45
2807,highest_degree_allocation,15,0.08,0.1,4.55
2808,highest_degree_allocation,15,0.09,0.1,4.5
2809,highest_degree_allocation,15,0.1,0.1,4.5
2810,highest_degree_allocation,15,0.01,0.11,2.5
2811,highest_degree_allocation,15,0.02,0.11,2.3
2812,highest_degree_allocation,15,0.03,0.11,1.85
2813,highest_degree_allocation,15,0.04,0.11,2.1
2814,highest_degree_allocation,15,0.05,0.11,2.6
2815,highest_degree_allocation,15,0.06,0.11,2.6
2816,highest_degree_allocation,15,0.07,0.11,4.2
2817,highest_degree_allocation,15,0.08,0.11,3.95
2818,highest_degree_allocation,15,0.09,0.11,3.65
2819,highest_degree_allocation,15,0.1,0.11,3.9
2820,highest_degree_allocation,15,0.01,0.12,2.5
2821,highest_degree_allocation,15,0.02,0.12,2.3
2822,highest_degree_allocation,15,0.03,0.12,2.65
2823,highest_degree_allocation,15,0.04,0.12,2.45
2824,highest_degree_allocation,15,0.05,0.12,2.2
2825,highest_degree_allocation,15,0.06,0.12,2.05
2826,highest_degree_allocation,15,0.07,0.12,4.05
2827,highest_degree_allocation,15,0.08,0.12,3.95
2828,highest_degree_allocation,15,0.09,0.12,3.85
2829,highest_degree_allocation,15,0.1,0.12,4.05
2830,highest_degree_allocation,15,0.01,0.13,2.1
2831,highest_degree_allocation,15,0.02,0.13,2.2
2832,highest_degree_allocation,15,0.03,0.13,2.3
2833,highest_degree_allocation,15,0.04,0.13,1.95
2834,highest_degree_allocation,15,0.05,0.13,2.7
2835,highest_degree_allocation,15,0.06,0.13,2.1
2836,highest_degree_allocation,15,0.07,0.13,4.15
2837,highest_degree_allocation,15,0.08,0.13,4.35
2838,highest_degree_allocation,15,0.09,0.13,5.45
2839,highest_degree_allocation,15,0.1,0.13,4.0
2840,highest_degree_allocation,15,0.01,0.14,2.25
2841,highest_degree_allocation,15,0.02,0.14,1.9
2842,highest_degree_allocation,15,0.03,0.14,2.2
2843,highest_degree_allocation,15,0.04,0.14,1.9
2844,highest_degree_allocation,15,0.05,0.14,2.15
2845,highest_degree_allocation,15,0.06,0.14,2.15
2846,highest_degree_allocation,15,0.07,0.14,3.45
2847,highest_degree_allocation,15,0.08,0.14,3.35
2848,highest_degree_allocation,15,0.09,0.14,3.0
2849,highest_degree_allocation,15,0.1,0.14,3.4
2850,highest_degree_allocation,15,0.01,0.15,2.15
2851,highest_degree_allocation,15,0.02,0.15,1.95
2852,highest_degree_allocation,15,0.03,0.15,2.5
2853,highest_degree_allocation,15,0.04,0.15,1.9
2854,highest_degree_allocation,15,0.05,0.15,1.75
2855,highest_degree_allocation,15,0.06,0.15,2.0
2856,highest_degree_allocation,15,0.07,0.15,3.7
2857,highest_degree_allocation,15,0.08,0.15,3.45
2858,highest_degree_allocation,15,0.09,0.15,3.45
2859,highest_degree_allocation,15,0.1,0.15,3.8
2860,highest_degree_allocation,16,0.01,0.05,2.9
2861,highest_degree_allocation,16,0.02,0.05,2.7
2862,highest_degree_allocation,16,0.03,0.05,2.6
2863,highest_degree_allocation,16,0.04,0.05,2.6
2864,highest_degree_allocation,16,0.05,0.05,3.0
2865,highest_degree_allocation,16,0.06,0.05,3.1
2866,highest_degree_allocation,16,0.07,0.05,5.45
2867,highest_degree_allocation,16,0.08,0.05,5.4
2868,highest_degree_allocation,16,0.09,0.05,5.05
2869,highest_degree_allocation,16,0.1,0.05,4.65
2870,highest_degree_allocation,16,0.01,0.06,3.0
2871,highest_degree_allocation,16,0.02,0.06,2.6
2872,highest_degree_allocation,16,0.03,0.06,3.45
2873,highest_degree_allocation,16,0.04,0.06,2.4
2874,highest_degree_allocation,16,0.05,0.06,3.35
2875,highest_degree_allocation,16,0.06,0.06,3.2
2876,highest_degree_allocation,16,0.07,0.06,6.1
2877,highest_degree_allocation,16,0.08,0.06,4.95
2878,highest_degree_allocation,16,0.09,0.06,5.6
2879,highest_degree_allocation,16,0.1,0.06,5.45
2880,highest_degree_allocation,16,0.01,0.07,2.4
2881,highest_degree_allocation,16,0.02,0.07,2.3
2882,highest_degree_allocation,16,0.03,0.07,2.35
2883,highest_degree_allocation,16,0.04,0.07,2.25
2884,highest_degree_allocation,16,0.05,0.07,2.05
2885,highest_degree_allocation,16,0.06,0.07,2.5
2886,highest_degree_allocation,16,0.07,0.07,4.3
2887,highest_degree_allocation,16,0.08,0.07,5.1
2888,highest_degree_allocation,16,0.09,0.07,4.4
2889,highest_degree_allocation,16,0.1,0.07,4.85
2890,highest_degree_allocation,16,0.01,0.08,2.2
2891,highest_degree_allocation,16,0.02,0.08,2.15
2892,highest_degree_allocation,16,0.03,0.08,2.1
2893,highest_degree_allocation,16,0.04,0.08,2.0
2894,highest_degree_allocation,16,0.05,0.08,2.1
2895,highest_degree_allocation,16,0.06,0.08,2.55
2896,highest_degree_allocation,16,0.07,0.08,4.15
2897,highest_degree_allocation,16,0.08,0.08,4.45
2898,highest_degree_allocation,16,0.09,0.08,4.2
2899,highest_degree_allocation,16,0.1,0.08,4.4
2900,highest_degree_allocation,16,0.01,0.09,2.45
2901,highest_degree_allocation,16,0.02,0.09,2.75
2902,highest_degree_allocation,16,0.03,0.09,2.4
2903,highest_degree_allocation,16,0.04,0.09,2.4
2904,highest_degree_allocation,16,0.05,0.09,2.65
2905,highest_degree_allocation,16,0.06,0.09,2.3
2906,highest_degree_allocation,16,0.07,0.09,3.95
2907,highest_degree_allocation,16,0.08,0.09,4.15
2908,highest_degree_allocation,16,0.09,0.09,4.15
2909,highest_degree_allocation,16,0.1,0.09,3.85
2910,highest_degree_allocation,16,0.01,0.1,2.2
2911,highest_degree_allocation,16,0.02,0.1,1.95
2912,highest_degree_allocation,16,0.03,0.1,2.5
2913,highest_degree_allocation,16,0.04,0.1,2.15
2914,highest_degree_allocation,16,0.05,0.1,2.3
2915,highest_degree_allocation,16,0.06,0.1,2.5
2916,highest_degree_allocation,16,0.07,0.1,3.75
2917,highest_degree_allocation,16,0.08,0.1,4.45
2918,highest_degree_allocation,16,0.09,0.1,4.0
2919,highest_degree_allocation,16,0.1,0.1,4.2
2920,highest_degree_allocation,16,0.01,0.11,2.3
2921,highest_degree_allocation,16,0.02,0.11,2.15
2922,highest_degree_allocation,16,0.03,0.11,2.1
2923,highest_degree_allocation,16,0.04,0.11,1.95
2924,highest_degree_allocation,16,0.05,0.11,2.4
2925,highest_degree_allocation,16,0.06,0.11,2.5
2926,highest_degree_allocation,16,0.07,0.11,4.65
2927,highest_degree_allocation,16,0.08,0.11,3.75
2928,highest_degree_allocation,16,0.09,0.11,3.85
2929,highest_degree_allocation,16,0.1,0.11,4.35
2930,highest_degree_allocation,16,0.01,0.12,2.7
2931,highest_degree_allocation,16,0.02,0.12,2.0
2932,highest_degree_allocation,16,0.03,0.12,2.2
2933,highest_degree_allocation,16,0.04,0.12,2.5
2934,highest_degree_allocation,16,0.05,0.12,2.05
2935,highest_degree_allocation,16,0.06,0.12,2.1
2936,highest_degree_allocation,16,0.07,0.12,4.0
2937,highest_degree_allocation,16,0.08,0.12,4.05
2938,highest_degree_allocation,16,0.09,0.12,4.1
2939,highest_degree_allocation,16,0.1,0.12,4.35
2940,highest_degree_allocation,16,0.01,0.13,2.2
2941,highest_degree_allocation,16,0.02,0.13,1.8
2942,highest_degree_allocation,16,0.03,0.13,1.75
2943,highest_degree_allocation,16,0.04,0.13,1.75
2944,highest_degree_allocation,16,0.05,0.13,2.25
2945,highest_degree_allocation,16,0.06,0.13,1.65
2946,highest_degree_allocation,16,0.07,0.13,3.2
2947,highest_degree_allocation,16,0.08,0.13,3.95
2948,highest_degree_allocation,16,0.09,0.13,3.75
2949,highest_degree_allocation,16,0.1,0.13,3.75
2950,highest_degree_allocation,16,0.01,0.14,2.0
2951,highest_degree_allocation,16,0.02,0.14,2.05
2952,highest_degree_allocation,16,0.03,0.14,2.25
2953,highest_degree_allocation,16,0.04,0.14,2.0
2954,highest_degree_allocation,16,0.05,0.14,2.0
2955,highest_degree_allocation,16,0.06,0.14,1.85
2956,highest_degree_allocation,16,0.07,0.14,3.05
2957,highest_degree_allocation,16,0.08,0.14,3.8
2958,highest_degree_allocation,16,0.09,0.14,3.7
2959,highest_degree_allocation,16,0.1,0.14,3.7
2960,highest_degree_allocation,16,0.01,0.15,2.0
2961,highest_degree_allocation,16,0.02,0.15,1.8
2962,highest_degree_allocation,16,0.03,0.15,1.95
2963,highest_degree_allocation,16,0.04,0.15,1.65
2964,highest_degree_allocation,16,0.05,0.15,1.95
2965,highest_degree_allocation,16,0.06,0.15,1.9
2966,highest_degree_allocation,16,0.07,0.15,4.25
2967,highest_degree_allocation,16,0.08,0.15,3.55
2968,highest_degree_allocation,16,0.09,0.15,3.35
2969,highest_degree_allocation,16,0.1,0.15,3.9
2970,highest_degree_allocation,17,0.01,0.05,2.5
2971,highest_degree_allocation,17,0.02,0.05,2.35
2972,highest_degree_allocation,17,0.03,0.05,2.9
2973,highest_degree_allocation,17,0.04,0.05,3.0
2974,highest_degree_allocation,17,0.05,0.05,2.75
2975,highest_degree_allocation,17,0.06,0.05,4.95
2976,highest_degree_allocation,17,0.07,0.05,4.35
2977,highest_degree_allocation,17,0.08,0.05,5.45
2978,highest_degree_allocation,17,0.09,0.05,5.5
2979,highest_degree_allocation,17,0.1,0.05,4.9
2980,highest_degree_allocation,17,0.01,0.06,1.9
2981,highest_degree_allocation,17,0.02,0.06,2.15
2982,highest_degree_allocation,17,0.03,0.06,2.2
2983,highest_degree_allocation,17,0.04,0.06,2.25
2984,highest_degree_allocation,17,0.05,0.06,2.15
2985,highest_degree_allocation,17,0.06,0.06,4.05
2986,highest_degree_allocation,17,0.07,0.06,4.1
2987,highest_degree_allocation,17,0.08,0.06,3.9
2988,highest_degree_allocation,17,0.09,0.06,4.25
2989,highest_degree_allocation,17,0.1,0.06,4.55
2990,highest_degree_allocation,17,0.01,0.07,2.35
2991,highest_degree_allocation,17,0.02,0.07,2.15
2992,highest_degree_allocation,17,0.03,0.07,2.1
2993,highest_degree_allocation,17,0.04,0.07,2.1
2994,highest_degree_allocation,17,0.05,0.07,2.15
2995,highest_degree_allocation,17,0.06,0.07,4.45
2996,highest_degree_allocation,17,0.07,0.07,4.25
2997,highest_degree_allocation,17,0.08,0.07,4.05
2998,highest_degree_allocation,17,0.09,0.07,4.1
2999,highest_degree_allocation,17,0.1,0.07,4.6
3000,highest_degree_allocation,17,0.01,0.08,2.15
3001,highest_degree_allocation,17,0.02,0.08,2.45
3002,highest_degree_allocation,17,0.03,0.08,2.3
3003,highest_degree_allocation,17,0.04,0.08,2.8
3004,highest_degree_allocation,17,0.05,0.08,2.2
3005,highest_degree_allocation,17,0.06,0.08,4.0
3006,highest_degree_allocation,17,0.07,0.08,4.55
3007,highest_degree_allocation,17,0.08,0.08,4.35
3008,highest_degree_allocation,17,0.09,0.08,4.25
3009,highest_degree_allocation,17,0.1,0.08,3.7
3010,highest_degree_allocation,17,0.01,0.09,2.05
3011,highest_degree_allocation,17,0.02,0.09,2.1
3012,highest_degree_allocation,17,0.03,0.09,2.05
3013,highest_degree_allocation,17,0.04,0.09,2.15
3014,highest_degree_allocation,17,0.05,0.09,2.2
3015,highest_degree_allocation,17,0.06,0.09,4.8
3016,highest_degree_allocation,17,0.07,0.09,4.6
3017,highest_degree_allocation,17,0.08,0.09,3.55
3018,highest_degree_allocation,17,0.09,0.09,5.15
3019,highest_degree_allocation,17,0.1,0.09,5.0
3020,highest_degree_allocation,17,0.01,0.1,2.2
3021,highest_degree_allocation,17,0.02,0.1,2.35
3022,highest_degree_allocation,17,0.03,0.1,2.4
3023,highest_degree_allocation,17,0.04,0.1,2.4
3024,highest_degree_allocation,17,0.05,0.1,2.1
