,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_num_sims
3753,node_most_occured_on_shortest_paths,9,0.04,0.06,1.4
3754,node_most_occured_on_shortest_paths,9,0.05,0.06,0.95
3755,node_most_occured_on_shortest_paths,9,0.06,0.06,1.4
3756,node_most_occured_on_shortest_paths,9,0.07,0.06,1.4
3757,node_most_occured_on_shortest_paths,9,0.08,0.06,1.2
3758,node_most_occured_on_shortest_paths,9,0.09,0.06,0.85
3759,node_most_occured_on_shortest_paths,9,0.1,0.06,1.1
3760,node_most_occured_on_shortest_paths,9,0.01,0.07,1.15
3761,node_most_occured_on_shortest_paths,9,0.02,0.07,1.4
3762,node_most_occured_on_shortest_paths,9,0.03,0.07,1.1
3763,node_most_occured_on_shortest_paths,9,0.04,0.07,1.25
3764,node_most_occured_on_shortest_paths,9,0.05,0.07,0.8
3765,node_most_occured_on_shortest_paths,9,0.06,0.07,1.1
3766,node_most_occured_on_shortest_paths,9,0.07,0.07,1.3
3767,node_most_occured_on_shortest_paths,9,0.08,0.07,1.4
3768,node_most_occured_on_shortest_paths,9,0.09,0.07,1.5
3769,node_most_occured_on_shortest_paths,9,0.1,0.07,1.45
3770,node_most_occured_on_shortest_paths,9,0.01,0.08,1.3
3771,node_most_occured_on_shortest_paths,9,0.02,0.08,1.15
3772,node_most_occured_on_shortest_paths,9,0.03,0.08,1.3
3773,node_most_occured_on_shortest_paths,9,0.04,0.08,1.0
3774,node_most_occured_on_shortest_paths,9,0.05,0.08,1.5
3775,node_most_occured_on_shortest_paths,9,0.06,0.08,0.95
3776,node_most_occured_on_shortest_paths,9,0.07,0.08,1.05
3777,node_most_occured_on_shortest_paths,9,0.08,0.08,1.0
3778,node_most_occured_on_shortest_paths,9,0.09,0.08,0.5
3779,node_most_occured_on_shortest_paths,9,0.1,0.08,1.15
3780,node_most_occured_on_shortest_paths,9,0.01,0.09,0.95
3781,node_most_occured_on_shortest_paths,9,0.02,0.09,1.55
3782,node_most_occured_on_shortest_paths,9,0.03,0.09,1.2
3783,node_most_occured_on_shortest_paths,9,0.04,0.09,1.4
3784,node_most_occured_on_shortest_paths,9,0.05,0.09,1.05
3785,node_most_occured_on_shortest_paths,9,0.06,0.09,1.3
3786,node_most_occured_on_shortest_paths,9,0.07,0.09,1.15
3787,node_most_occured_on_shortest_paths,9,0.08,0.09,1.45
3788,node_most_occured_on_shortest_paths,9,0.09,0.09,1.3
3789,node_most_occured_on_shortest_paths,9,0.1,0.09,1.5
3790,node_most_occured_on_shortest_paths,9,0.01,0.1,1.35
3791,node_most_occured_on_shortest_paths,9,0.02,0.1,1.0
3792,node_most_occured_on_shortest_paths,9,0.03,0.1,0.8
3793,node_most_occured_on_shortest_paths,9,0.04,0.1,1.25
3794,node_most_occured_on_shortest_paths,9,0.05,0.1,1.1
3795,node_most_occured_on_shortest_paths,9,0.06,0.1,1.35
3796,node_most_occured_on_shortest_paths,9,0.07,0.1,1.3
3797,node_most_occured_on_shortest_paths,9,0.08,0.1,1.65
3798,node_most_occured_on_shortest_paths,9,0.09,0.1,1.15
3799,node_most_occured_on_shortest_paths,9,0.1,0.1,1.3
3800,node_most_occured_on_shortest_paths,9,0.01,0.11,1.1
3801,node_most_occured_on_shortest_paths,9,0.02,0.11,1.15
3802,node_most_occured_on_shortest_paths,9,0.03,0.11,1.0
3803,node_most_occured_on_shortest_paths,9,0.04,0.11,1.0
3804,node_most_occured_on_shortest_paths,9,0.05,0.11,1.0
3805,node_most_occured_on_shortest_paths,9,0.06,0.11,1.15
3806,node_most_occured_on_shortest_paths,9,0.07,0.11,1.6
3807,node_most_occured_on_shortest_paths,9,0.08,0.11,1.3
3808,node_most_occured_on_shortest_paths,9,0.09,0.11,1.1
3809,node_most_occured_on_shortest_paths,9,0.1,0.11,1.15
3810,node_most_occured_on_shortest_paths,9,0.01,0.12,0.85
3811,node_most_occured_on_shortest_paths,9,0.02,0.12,1.0
3812,node_most_occured_on_shortest_paths,9,0.03,0.12,0.45
3813,node_most_occured_on_shortest_paths,9,0.04,0.12,0.65
3814,node_most_occured_on_shortest_paths,9,0.05,0.12,1.05
3815,node_most_occured_on_shortest_paths,9,0.06,0.12,0.85
3816,node_most_occured_on_shortest_paths,9,0.07,0.12,1.2
3817,node_most_occured_on_shortest_paths,9,0.08,0.12,1.2
3818,node_most_occured_on_shortest_paths,9,0.09,0.12,0.5
3819,node_most_occured_on_shortest_paths,9,0.1,0.12,0.8
3820,node_most_occured_on_shortest_paths,9,0.01,0.13,0.75
3821,node_most_occured_on_shortest_paths,9,0.02,0.13,0.85
3822,node_most_occured_on_shortest_paths,9,0.03,0.13,0.95
3823,node_most_occured_on_shortest_paths,9,0.04,0.13,0.75
3824,node_most_occured_on_shortest_paths,9,0.05,0.13,0.55
3825,node_most_occured_on_shortest_paths,9,0.06,0.13,0.7
3826,node_most_occured_on_shortest_paths,9,0.07,0.13,0.95
3827,node_most_occured_on_shortest_paths,9,0.08,0.13,0.8
3828,node_most_occured_on_shortest_paths,9,0.09,0.13,0.85
3829,node_most_occured_on_shortest_paths,9,0.1,0.13,0.65
3830,node_most_occured_on_shortest_paths,9,0.01,0.14,1.35
3831,node_most_occured_on_shortest_paths,9,0.02,0.14,1.0
3832,node_most_occured_on_shortest_paths,9,0.03,0.14,0.5
3833,node_most_occured_on_shortest_paths,9,0.04,0.14,0.8
3834,node_most_occured_on_shortest_paths,9,0.05,0.14,1.05
3835,node_most_occured_on_shortest_paths,9,0.06,0.14,0.9
3836,node_most_occured_on_shortest_paths,9,0.07,0.14,0.7
3837,node_most_occured_on_shortest_paths,9,0.08,0.14,0.85
3838,node_most_occured_on_shortest_paths,9,0.09,0.14,0.7
3839,node_most_occured_on_shortest_paths,9,0.1,0.14,0.95
3840,node_most_occured_on_shortest_paths,9,0.01,0.15,0.85
3841,node_most_occured_on_shortest_paths,9,0.02,0.15,0.85
3842,node_most_occured_on_shortest_paths,9,0.03,0.15,0.75
3843,node_most_occured_on_shortest_paths,9,0.04,0.15,0.95
3844,node_most_occured_on_shortest_paths,9,0.05,0.15,0.9
3845,node_most_occured_on_shortest_paths,9,0.06,0.15,0.55
3846,node_most_occured_on_shortest_paths,9,0.07,0.15,0.95
3847,node_most_occured_on_shortest_paths,9,0.08,0.15,0.95
3848,node_most_occured_on_shortest_paths,9,0.09,0.15,1.0
3849,node_most_occured_on_shortest_paths,9,0.1,0.15,1.0
3850,node_most_occured_on_shortest_paths,10,0.01,0.05,1.5
3851,node_most_occured_on_shortest_paths,10,0.02,0.05,1.95
3852,node_most_occured_on_shortest_paths,10,0.03,0.05,1.5
3853,node_most_occured_on_shortest_paths,10,0.04,0.05,1.7
3854,node_most_occured_on_shortest_paths,10,0.05,0.05,1.6
3855,node_most_occured_on_shortest_paths,10,0.06,0.05,1.15
3856,node_most_occured_on_shortest_paths,10,0.07,0.05,1.6
3857,node_most_occured_on_shortest_paths,10,0.08,0.05,1.15
3858,node_most_occured_on_shortest_paths,10,0.09,0.05,1.7
3859,node_most_occured_on_shortest_paths,10,0.1,0.05,1.4
3860,node_most_occured_on_shortest_paths,10,0.01,0.06,1.15
3861,node_most_occured_on_shortest_paths,10,0.02,0.06,1.85
3862,node_most_occured_on_shortest_paths,10,0.03,0.06,1.8
3863,node_most_occured_on_shortest_paths,10,0.04,0.06,1.0
3864,node_most_occured_on_shortest_paths,10,0.05,0.06,1.4
3865,node_most_occured_on_shortest_paths,10,0.06,0.06,1.75
3866,node_most_occured_on_shortest_paths,10,0.07,0.06,1.45
3867,node_most_occured_on_shortest_paths,10,0.08,0.06,1.7
3868,node_most_occured_on_shortest_paths,10,0.09,0.06,1.6
3869,node_most_occured_on_shortest_paths,10,0.1,0.06,1.6
3870,node_most_occured_on_shortest_paths,10,0.01,0.07,1.3
3871,node_most_occured_on_shortest_paths,10,0.02,0.07,1.65
3872,node_most_occured_on_shortest_paths,10,0.03,0.07,1.1
3873,node_most_occured_on_shortest_paths,10,0.04,0.07,1.2
3874,node_most_occured_on_shortest_paths,10,0.05,0.07,1.55
3875,node_most_occured_on_shortest_paths,10,0.06,0.07,1.75
3876,node_most_occured_on_shortest_paths,10,0.07,0.07,1.75
3877,node_most_occured_on_shortest_paths,10,0.08,0.07,1.55
3878,node_most_occured_on_shortest_paths,10,0.09,0.07,1.7
3879,node_most_occured_on_shortest_paths,10,0.1,0.07,1.45
3880,node_most_occured_on_shortest_paths,10,0.01,0.08,1.25
3881,node_most_occured_on_shortest_paths,10,0.02,0.08,1.4
3882,node_most_occured_on_shortest_paths,10,0.03,0.08,1.35
3883,node_most_occured_on_shortest_paths,10,0.04,0.08,1.25
3884,node_most_occured_on_shortest_paths,10,0.05,0.08,1.3
3885,node_most_occured_on_shortest_paths,10,0.06,0.08,1.3
3886,node_most_occured_on_shortest_paths,10,0.07,0.08,1.5
3887,node_most_occured_on_shortest_paths,10,0.08,0.08,1.5
3888,node_most_occured_on_shortest_paths,10,0.09,0.08,1.35
3889,node_most_occured_on_shortest_paths,10,0.1,0.08,1.55
3890,node_most_occured_on_shortest_paths,10,0.01,0.09,1.55
3891,node_most_occured_on_shortest_paths,10,0.02,0.09,1.4
3892,node_most_occured_on_shortest_paths,10,0.03,0.09,1.45
3893,node_most_occured_on_shortest_paths,10,0.04,0.09,1.7
3894,node_most_occured_on_shortest_paths,10,0.05,0.09,1.6
3895,node_most_occured_on_shortest_paths,10,0.06,0.09,1.35
3896,node_most_occured_on_shortest_paths,10,0.07,0.09,1.2
3897,node_most_occured_on_shortest_paths,10,0.08,0.09,1.9
3898,node_most_occured_on_shortest_paths,10,0.09,0.09,1.15
3899,node_most_occured_on_shortest_paths,10,0.1,0.09,1.5
3900,node_most_occured_on_shortest_paths,10,0.01,0.1,1.65
3901,node_most_occured_on_shortest_paths,10,0.02,0.1,1.45
3902,node_most_occured_on_shortest_paths,10,0.03,0.1,1.4
3903,node_most_occured_on_shortest_paths,10,0.04,0.1,1.5
3904,node_most_occured_on_shortest_paths,10,0.05,0.1,1.2
3905,node_most_occured_on_shortest_paths,10,0.06,0.1,1.55
3906,node_most_occured_on_shortest_paths,10,0.07,0.1,1.7
3907,node_most_occured_on_shortest_paths,10,0.08,0.1,1.85
3908,node_most_occured_on_shortest_paths,10,0.09,0.1,1.45
3909,node_most_occured_on_shortest_paths,10,0.1,0.1,1.5
3910,node_most_occured_on_shortest_paths,10,0.01,0.11,1.25
3911,node_most_occured_on_shortest_paths,10,0.02,0.11,0.85
3912,node_most_occured_on_shortest_paths,10,0.03,0.11,1.1
3913,node_most_occured_on_shortest_paths,10,0.04,0.11,0.95
3914,node_most_occured_on_shortest_paths,10,0.05,0.11,1.2
3915,node_most_occured_on_shortest_paths,10,0.06,0.11,0.95
3916,node_most_occured_on_shortest_paths,10,0.07,0.11,0.9
3917,node_most_occured_on_shortest_paths,10,0.08,0.11,1.5
3918,node_most_occured_on_shortest_paths,10,0.09,0.11,0.95
3919,node_most_occured_on_shortest_paths,10,0.1,0.11,1.0
3920,node_most_occured_on_shortest_paths,10,0.01,0.12,1.0
3921,node_most_occured_on_shortest_paths,10,0.02,0.12,1.0
3922,node_most_occured_on_shortest_paths,10,0.03,0.12,1.25
3923,node_most_occured_on_shortest_paths,10,0.04,0.12,1.05
3924,node_most_occured_on_shortest_paths,10,0.05,0.12,1.1
3925,node_most_occured_on_shortest_paths,10,0.06,0.12,1.4
3926,node_most_occured_on_shortest_paths,10,0.07,0.12,1.35
3927,node_most_occured_on_shortest_paths,10,0.08,0.12,0.75
3928,node_most_occured_on_shortest_paths,10,0.09,0.12,1.0
3929,node_most_occured_on_shortest_paths,10,0.1,0.12,1.0
3930,node_most_occured_on_shortest_paths,10,0.01,0.13,1.1
3931,node_most_occured_on_shortest_paths,10,0.02,0.13,0.75
3932,node_most_occured_on_shortest_paths,10,0.03,0.13,0.9
3933,node_most_occured_on_shortest_paths,10,0.04,0.13,1.05
3934,node_most_occured_on_shortest_paths,10,0.05,0.13,1.2
3935,node_most_occured_on_shortest_paths,10,0.06,0.13,0.85
3936,node_most_occured_on_shortest_paths,10,0.07,0.13,0.5
3937,node_most_occured_on_shortest_paths,10,0.08,0.13,1.15
3938,node_most_occured_on_shortest_paths,10,0.09,0.13,1.1
3939,node_most_occured_on_shortest_paths,10,0.1,0.13,0.85
3940,node_most_occured_on_shortest_paths,10,0.01,0.14,0.75
3941,node_most_occured_on_shortest_paths,10,0.02,0.14,0.9
3942,node_most_occured_on_shortest_paths,10,0.03,0.14,1.4
3943,node_most_occured_on_shortest_paths,10,0.04,0.14,1.1
3944,node_most_occured_on_shortest_paths,10,0.05,0.14,0.9
3945,node_most_occured_on_shortest_paths,10,0.06,0.14,1.05
3946,node_most_occured_on_shortest_paths,10,0.07,0.14,1.1
3947,node_most_occured_on_shortest_paths,10,0.08,0.14,0.85
3948,node_most_occured_on_shortest_paths,10,0.09,0.14,0.95
3949,node_most_occured_on_shortest_paths,10,0.1,0.14,1.15
3950,node_most_occured_on_shortest_paths,10,0.01,0.15,0.95
3951,node_most_occured_on_shortest_paths,10,0.02,0.15,0.95
3952,node_most_occured_on_shortest_paths,10,0.03,0.15,1.2
3953,node_most_occured_on_shortest_paths,10,0.04,0.15,1.4
3954,node_most_occured_on_shortest_paths,10,0.05,0.15,1.0
3955,node_most_occured_on_shortest_paths,10,0.06,0.15,0.7
3956,node_most_occured_on_shortest_paths,10,0.07,0.15,0.9
3957,node_most_occured_on_shortest_paths,10,0.08,0.15,1.4
3958,node_most_occured_on_shortest_paths,10,0.09,0.15,0.8
3959,node_most_occured_on_shortest_paths,10,0.1,0.15,0.95
3960,node_most_occured_on_shortest_paths,11,0.01,0.05,1.7
3961,node_most_occured_on_shortest_paths,11,0.02,0.05,1.4
3962,node_most_occured_on_shortest_paths,11,0.03,0.05,1.85
3963,node_most_occured_on_shortest_paths,11,0.04,0.05,1.45
3964,node_most_occured_on_shortest_paths,11,0.05,0.05,1.55
3965,node_most_occured_on_shortest_paths,11,0.06,0.05,1.4
3966,node_most_occured_on_shortest_paths,11,0.07,0.05,1.3
3967,node_most_occured_on_shortest_paths,11,0.08,0.05,1.65
3968,node_most_occured_on_shortest_paths,11,0.09,0.05,1.4
3969,node_most_occured_on_shortest_paths,11,0.1,0.05,0.85
3970,node_most_occured_on_shortest_paths,11,0.01,0.06,1.5
3971,node_most_occured_on_shortest_paths,11,0.02,0.06,1.35
3972,node_most_occured_on_shortest_paths,11,0.03,0.06,1.55
3973,node_most_occured_on_shortest_paths,11,0.04,0.06,1.65
3974,node_most_occured_on_shortest_paths,11,0.05,0.06,1.4
3975,node_most_occured_on_shortest_paths,11,0.06,0.06,1.35
3976,node_most_occured_on_shortest_paths,11,0.07,0.06,1.35
3977,node_most_occured_on_shortest_paths,11,0.08,0.06,1.35
3978,node_most_occured_on_shortest_paths,11,0.09,0.06,1.4
3979,node_most_occured_on_shortest_paths,11,0.1,0.06,1.0
3980,node_most_occured_on_shortest_paths,11,0.01,0.07,1.4
3981,node_most_occured_on_shortest_paths,11,0.02,0.07,1.1
3982,node_most_occured_on_shortest_paths,11,0.03,0.07,1.55
3983,node_most_occured_on_shortest_paths,11,0.04,0.07,1.4
3984,node_most_occured_on_shortest_paths,11,0.05,0.07,1.3
3985,node_most_occured_on_shortest_paths,11,0.06,0.07,1.65
3986,node_most_occured_on_shortest_paths,11,0.07,0.07,1.95
3987,node_most_occured_on_shortest_paths,11,0.08,0.07,1.6
3988,node_most_occured_on_shortest_paths,11,0.09,0.07,1.35
3989,node_most_occured_on_shortest_paths,11,0.1,0.07,0.8
3990,node_most_occured_on_shortest_paths,11,0.01,0.08,1.85
3991,node_most_occured_on_shortest_paths,11,0.02,0.08,1.6
3992,node_most_occured_on_shortest_paths,11,0.03,0.08,1.35
3993,node_most_occured_on_shortest_paths,11,0.04,0.08,1.6
3994,node_most_occured_on_shortest_paths,11,0.05,0.08,1.45
3995,node_most_occured_on_shortest_paths,11,0.06,0.08,1.45
3996,node_most_occured_on_shortest_paths,11,0.07,0.08,1.4
3997,node_most_occured_on_shortest_paths,11,0.08,0.08,1.7
3998,node_most_occured_on_shortest_paths,11,0.09,0.08,1.4
3999,node_most_occured_on_shortest_paths,11,0.1,0.08,1.2
4000,node_most_occured_on_shortest_paths,11,0.01,0.09,1.15
4001,node_most_occured_on_shortest_paths,11,0.02,0.09,1.6
4002,node_most_occured_on_shortest_paths,11,0.03,0.09,1.55
4003,node_most_occured_on_shortest_paths,11,0.04,0.09,1.55
4004,node_most_occured_on_shortest_paths,11,0.05,0.09,1.4
4005,node_most_occured_on_shortest_paths,11,0.06,0.09,1.4
4006,node_most_occured_on_shortest_paths,11,0.07,0.09,1.75
4007,node_most_occured_on_shortest_paths,11,0.08,0.09,1.75
4008,node_most_occured_on_shortest_paths,11,0.09,0.09,1.75
4009,node_most_occured_on_shortest_paths,11,0.1,0.09,1.2
4010,node_most_occured_on_shortest_paths,11,0.01,0.1,0.75
4011,node_most_occured_on_shortest_paths,11,0.02,0.1,1.05
4012,node_most_occured_on_shortest_paths,11,0.03,0.1,1.3
4013,node_most_occured_on_shortest_paths,11,0.04,0.1,1.25
4014,node_most_occured_on_shortest_paths,11,0.05,0.1,1.1
4015,node_most_occured_on_shortest_paths,11,0.06,0.1,1.1
4016,node_most_occured_on_shortest_paths,11,0.07,0.1,1.35
4017,node_most_occured_on_shortest_paths,11,0.08,0.1,1.45
4018,node_most_occured_on_shortest_paths,11,0.09,0.1,1.2
4019,node_most_occured_on_shortest_paths,11,0.1,0.1,0.65
4020,node_most_occured_on_shortest_paths,11,0.01,0.11,1.05
4021,node_most_occured_on_shortest_paths,11,0.02,0.11,0.95
4022,node_most_occured_on_shortest_paths,11,0.03,0.11,1.3
4023,node_most_occured_on_shortest_paths,11,0.04,0.11,1.2
4024,node_most_occured_on_shortest_paths,11,0.05,0.11,1.15
4025,node_most_occured_on_shortest_paths,11,0.06,0.11,1.3
4026,node_most_occured_on_shortest_paths,11,0.07,0.11,1.25
4027,node_most_occured_on_shortest_paths,11,0.08,0.11,1.25
4028,node_most_occured_on_shortest_paths,11,0.09,0.11,1.2
4029,node_most_occured_on_shortest_paths,11,0.1,0.11,0.5
4030,node_most_occured_on_shortest_paths,11,0.01,0.12,1.1
4031,node_most_occured_on_shortest_paths,11,0.02,0.12,1.1
4032,node_most_occured_on_shortest_paths,11,0.03,0.12,0.9
4033,node_most_occured_on_shortest_paths,11,0.04,0.12,1.0
4034,node_most_occured_on_shortest_paths,11,0.05,0.12,1.3
4035,node_most_occured_on_shortest_paths,11,0.06,0.12,1.15
4036,node_most_occured_on_shortest_paths,11,0.07,0.12,1.15
4037,node_most_occured_on_shortest_paths,11,0.08,0.12,1.1
4038,node_most_occured_on_shortest_paths,11,0.09,0.12,1.15
4039,node_most_occured_on_shortest_paths,11,0.1,0.12,0.6
4040,node_most_occured_on_shortest_paths,11,0.01,0.13,1.25
4041,node_most_occured_on_shortest_paths,11,0.02,0.13,1.2
4042,node_most_occured_on_shortest_paths,11,0.03,0.13,1.25
4043,node_most_occured_on_shortest_paths,11,0.04,0.13,1.0
4044,node_most_occured_on_shortest_paths,11,0.05,0.13,1.0
4045,node_most_occured_on_shortest_paths,11,0.06,0.13,1.2
4046,node_most_occured_on_shortest_paths,11,0.07,0.13,1.25
4047,node_most_occured_on_shortest_paths,11,0.08,0.13,1.0
4048,node_most_occured_on_shortest_paths,11,0.09,0.13,1.15
4049,node_most_occured_on_shortest_paths,11,0.1,0.13,0.6
4050,node_most_occured_on_shortest_paths,11,0.01,0.14,1.2
4051,node_most_occured_on_shortest_paths,11,0.02,0.14,1.2
4052,node_most_occured_on_shortest_paths,11,0.03,0.14,1.1
4053,node_most_occured_on_shortest_paths,11,0.04,0.14,1.25
4054,node_most_occured_on_shortest_paths,11,0.05,0.14,1.4
4055,node_most_occured_on_shortest_paths,11,0.06,0.14,1.05
4056,node_most_occured_on_shortest_paths,11,0.07,0.14,1.2
4057,node_most_occured_on_shortest_paths,11,0.08,0.14,1.15
4058,node_most_occured_on_shortest_paths,11,0.09,0.14,1.0
4059,node_most_occured_on_shortest_paths,11,0.1,0.14,0.5
4060,node_most_occured_on_shortest_paths,11,0.01,0.15,0.85
4061,node_most_occured_on_shortest_paths,11,0.02,0.15,1.2
4062,node_most_occured_on_shortest_paths,11,0.03,0.15,1.05
4063,node_most_occured_on_shortest_paths,11,0.04,0.15,1.2
4064,node_most_occured_on_shortest_paths,11,0.05,0.15,1.15
4065,node_most_occured_on_shortest_paths,11,0.06,0.15,1.3
4066,node_most_occured_on_shortest_paths,11,0.07,0.15,1.15
4067,node_most_occured_on_shortest_paths,11,0.08,0.15,1.1
4068,node_most_occured_on_shortest_paths,11,0.09,0.15,1.35
4069,node_most_occured_on_shortest_paths,11,0.1,0.15,0.85
4070,node_most_occured_on_shortest_paths,12,0.01,0.05,1.65
4071,node_most_occured_on_shortest_paths,12,0.02,0.05,1.7
4072,node_most_occured_on_shortest_paths,12,0.03,0.05,1.65
4073,node_most_occured_on_shortest_paths,12,0.04,0.05,1.85
4074,node_most_occured_on_shortest_paths,12,0.05,0.05,1.45
4075,node_most_occured_on_shortest_paths,12,0.06,0.05,2.1
4076,node_most_occured_on_shortest_paths,12,0.07,0.05,1.75
4077,node_most_occured_on_shortest_paths,12,0.08,0.05,1.5
4078,node_most_occured_on_shortest_paths,12,0.09,0.05,1.0
4079,node_most_occured_on_shortest_paths,12,0.1,0.05,1.25
4080,node_most_occured_on_shortest_paths,12,0.01,0.06,1.85
4081,node_most_occured_on_shortest_paths,12,0.02,0.06,1.45
4082,node_most_occured_on_shortest_paths,12,0.03,0.06,1.8
4083,node_most_occured_on_shortest_paths,12,0.04,0.06,1.9
4084,node_most_occured_on_shortest_paths,12,0.05,0.06,1.65
4085,node_most_occured_on_shortest_paths,12,0.06,0.06,1.6
4086,node_most_occured_on_shortest_paths,12,0.07,0.06,1.85
4087,node_most_occured_on_shortest_paths,12,0.08,0.06,1.8
4088,node_most_occured_on_shortest_paths,12,0.09,0.06,1.05
4089,node_most_occured_on_shortest_paths,12,0.1,0.06,1.2
4090,node_most_occured_on_shortest_paths,12,0.01,0.07,1.9
4091,node_most_occured_on_shortest_paths,12,0.02,0.07,1.65
4092,node_most_occured_on_shortest_paths,12,0.03,0.07,1.55
4093,node_most_occured_on_shortest_paths,12,0.04,0.07,1.85
4094,node_most_occured_on_shortest_paths,12,0.05,0.07,1.8
4095,node_most_occured_on_shortest_paths,12,0.06,0.07,1.9
4096,node_most_occured_on_shortest_paths,12,0.07,0.07,1.85
4097,node_most_occured_on_shortest_paths,12,0.08,0.07,1.45
4098,node_most_occured_on_shortest_paths,12,0.09,0.07,1.15
4099,node_most_occured_on_shortest_paths,12,0.1,0.07,1.1
4100,node_most_occured_on_shortest_paths,12,0.01,0.08,1.75
4101,node_most_occured_on_shortest_paths,12,0.02,0.08,1.9
4102,node_most_occured_on_shortest_paths,12,0.03,0.08,1.65
4103,node_most_occured_on_shortest_paths,12,0.04,0.08,1.55
4104,node_most_occured_on_shortest_paths,12,0.05,0.08,1.85
4105,node_most_occured_on_shortest_paths,12,0.06,0.08,1.65
4106,node_most_occured_on_shortest_paths,12,0.07,0.08,2.15
4107,node_most_occured_on_shortest_paths,12,0.08,0.08,1.9
4108,node_most_occured_on_shortest_paths,12,0.09,0.08,1.15
4109,node_most_occured_on_shortest_paths,12,0.1,0.08,1.1
4110,node_most_occured_on_shortest_paths,12,0.01,0.09,1.6
4111,node_most_occured_on_shortest_paths,12,0.02,0.09,1.2
