graph_name,num_nodes,num_edges,graph_density,mean_degree,median_degree,degree_std,iqr_degree,degree_amd,node_connectivity,average_clustering,adjacency_matrix_rank,incidence_matrix_rank,laplacian_matrix_rank,bethe_hessian_matrix_rank,modularity_matrix_rank,wiener_index,is_AT_free,has_bridge,is_chordal,clique_number,transitivity,edge_connectivity,node_connectivity,is_distance_regular,local_efficiency,global_efficiency,is_eulerian,is_semi_eulerian
fastGnp_1000_0.01_1.adjlist,1000,4988,0.009985985985985987,9.976,10.0,9.497424,4.0,2.41168,2,0.009479088567091664,1,1,1,1,999,1628147.0,False,False,False,3,0.00945053613618465,2,2,False,0.009800826388094194,0.3245974974973006,False,False
powerLawTree_20_3_2.adjlist,20,19,0.1,1.9,2.0,0.99,1.25,0.8099999999999999,1,0.0,1,1,1,1,15,925.0,True,True,True,2,0.0,1,1,False,0.0,0.3241949570896937,False,False
powerLawTree_1000_3_25.adjlist,1000,999,0.002,1.998,1.0,11.467996,1.0,1.089816,1,0.0,1,1,1,1,631,72178605.0,True,True,True,2,0.0,1,1,False,0.0,0.038106613626455066,False,False
powerLawTree_20_3_17.adjlist,20,19,0.1,1.9,1.0,2.59,1.0,0.9899999999999999,1,0.0,1,1,1,1,11,797.0,True,True,True,2,0.0,1,1,False,0.0,0.3614703425229738,False,False
fastGnp_100_0.1_24.adjlist,100,501,0.10121212121212121,10.02,10.0,8.8196,4.0,2.4423999999999997,4,0.10360629721156034,1,1,1,1,99,11035.0,False,False,False,4,0.10705645161290323,4,4,False,0.1651017414602941,0.4956228956228949,False,False
powerLawTree_1000_3_21.adjlist,1000,999,0.002,1.998,1.0,5.257996,1.0,1.073848,1,0.0,1,1,1,1,625,72908758.0,True,True,True,2,0.0,1,1,False,0.0,0.034233859472302536,False,False
powerLawTree_20_3_13.adjlist,20,19,0.1,1.9,2.0,0.69,1.0,0.63,1,0.0,1,1,1,1,17,1073.0,True,True,True,2,0.0,1,1,False,0.0,0.3040163929637614,False,False
powerLawTree_20_3_6.adjlist,20,19,0.1,1.9,1.0,2.59,1.0,1.17,1,0.0,1,1,1,1,11,672.0,True,True,True,2,0.0,1,1,False,0.0,0.3809398496240598,False,False
fastGnp_1000_0.01_5.adjlist,1000,5051,0.010112112112112112,10.102,10.0,10.737596,4.0,2.652688,2,0.009787703318353476,1,1,1,1,999,1619243.0,False,False,False,3,0.00987476384317239,2,2,False,0.010295217027840873,0.3264059059056747,False,False
randomRegular_20_5_4.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.16500000000000006,1,1,1,1,19,359.0,False,False,False,3,0.165,5,5,False,0.19833333333333336,0.6061403508771934,False,False
fastGnp_100_0.1_20.adjlist,100,487,0.09838383838383838,9.74,10.0,8.4124,3.25,2.3607999999999993,4,0.0994236743648508,1,1,1,1,99,11135.0,False,False,False,4,0.09685695958948044,4,4,False,0.15388390356919765,0.49129629629629534,False,False
randomRegular_1000_3_19.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.0,1,1,1,1,999,4032931.0,False,False,False,2,0.0,3,3,False,0.0,0.13543566832472614,False,False
powerLawTree_100_3_16.adjlist,100,99,0.02,1.98,1.0,5.7996,1.0,1.1759999999999997,1,0.0,1,1,1,1,51,65433.0,True,True,True,2,0.0,1,1,False,0.0,0.17744912383243217,False,False
randomRegular_20_3_23.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.0,1,1,1,1,19,505.0,False,False,False,2,0.0,3,3,False,0.0,0.465350877192983,False,False
fastGnp_100_0.1_28.adjlist,100,461,0.09313131313131313,9.22,9.0,8.6516,4.0,2.3664000000000005,3,0.08363344988344985,1,1,1,1,99,11367.0,False,False,False,3,0.08455708195168167,3,3,False,0.11712611178504029,0.4819191919191918,False,False
randomRegular_1000_3_11.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.0,1,1,1,1,999,4040095.0,False,False,False,2,0.0,3,3,False,0.0,0.1351884729275208,False,False
fastGnp_1000_0.1_13.adjlist,1000,50101,0.1003023023023023,100.202,100.0,93.341196,14.0,7.792484,70,0.10030011473436484,1,1,1,1,999,948911.0,False,False,False,6,0.10026590708401188,70,70,False,0.4940143509512941,0.5501471471471471,False,False
powerLawTree_1000_3_29.adjlist,1000,999,0.002,1.998,1.0,5.079996,1.0,1.0299359999999997,1,0.0,1,1,1,1,663,77667190.0,True,True,True,2,0.0,1,1,False,0.0,0.031244598916023388,False,False
randomRegular_1000_3_15.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.004,1,1,1,1,999,4033990.0,False,False,False,3,0.004,3,3,False,0.004,0.13531947455297555,False,False
randomRegular_20_3_27.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.05,1,1,1,1,18,491.0,False,False,False,3,0.05,3,3,False,0.05,0.47122807017543916,False,False
randomRegular_20_5_8.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.22500000000000003,1,1,1,1,19,377.0,False,False,False,4,0.225,5,5,False,0.2733333333333333,0.5903508771929832,False,False
fastGnp_1000_0.1_17.adjlist,1000,50287,0.10067467467467467,100.574,100.0,84.542524,12.0,7.306332,74,0.10079393474194842,1,1,1,1,999,948728.0,False,False,False,6,0.1007905854562457,74,74,False,0.49510431218128836,0.5503323323323321,False,False
fastGnp_1000_0.01_9.adjlist,1000,5010,0.01003003003003003,10.02,10.0,10.5716,4.0,2.6303199999999998,1,0.007828888182680753,1,1,1,1,999,1624786.0,False,True,False,3,0.007964180996909423,1,1,False,0.008139207906816269,0.3254291291289306,False,False
powerLawTree_100_3_12.adjlist,100,99,0.02,1.98,1.0,6.1796,1.0,1.1759999999999997,1,0.0,1,1,1,1,55,66797.0,True,True,True,2,0.0,1,1,False,0.0,0.17119203313205902,False,False
fastGnp_1000_0.01_22.adjlist,1000,5098,0.010206206206206206,10.196,10.0,10.655584,4.0,2.620424,2,0.0096909740758038,1,1,1,1,999,1613660.0,False,False,False,3,0.009653508015859335,2,2,False,0.010089007273256506,0.3275388388385296,False,False
fastGnp_20_0.2_19.adjlist,19,36,0.21052631578947367,3.789473684210526,4.0,2.376731301939058,2.5,1.2963988919667588,1,0.34160401002506263,1,1,1,1,15,390.0,False,True,False,3,0.24390243902439024,1,1,False,0.3805764411027569,0.5337231968810922,False,False
randomRegular_100_3_26.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.019999999999999997,1,1,1,1,99,23494.0,False,False,False,3,0.02,3,3,False,0.019999999999999997,0.2522039442039435,False,False
randomRegular_100_5_8.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.015000000000000003,1,1,1,1,99,14962.0,False,False,False,3,0.015,5,5,False,0.015000000000000003,0.37251851851854145,False,False
randomRegular_100_3_22.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.03,1,1,1,1,99,24033.0,False,False,False,3,0.03,3,3,False,0.03,0.2486238576238596,False,False
fastGnp_1000_0.01_26.adjlist,1000,4986,0.009981981981981983,9.972,10.0,9.799216,4.0,2.462464,1,0.009677029870265844,1,1,1,1,999,1628821.0,False,True,False,3,0.010577426763911834,1,1,False,0.010364979790143006,0.32455645645630865,False,False
fastGnp_20_0.2_15.adjlist,20,30,0.15789473684210525,3.0,2.5,1.7,2.0,1.1,1,0.14833333333333334,1,1,1,1,18,484.0,False,True,False,3,0.11688311688311688,1,1,False,0.14833333333333334,0.47771929824561465,False,False
randomRegular_100_5_0.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.03000000000000001,1,1,1,1,99,15003.0,False,False,False,3,0.03,5,5,False,0.03100000000000001,0.371740740740763,False,False
randomRegular_1000_3_3.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.0019999999999999996,1,1,1,1,999,4020032.0,False,False,False,3,0.002,3,3,False,0.0019999999999999996,0.1357664606388614,False,False
randomRegular_100_5_4.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.030000000000000016,1,1,1,1,99,15103.0,False,False,False,3,0.03,5,5,False,0.031000000000000014,0.36981481481483597,False,False
fastGnp_20_0.2_11.adjlist,19,36,0.21052631578947367,3.789473684210526,4.0,2.1662049861495847,2.5,1.2132963988919667,1,0.20701754385964913,1,1,1,1,18,378.0,False,True,False,3,0.19834710743801653,1,1,False,0.23713450292397661,0.5401559454191039,False,False
randomRegular_1000_3_7.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.001,1,1,1,1,999,4025516.0,False,False,False,3,0.001,3,3,False,0.001,0.1356303767083308,False,False
powerLawTree_100_3_6.adjlist,100,99,0.02,1.98,1.0,6.299599999999999,1.0,1.1563999999999999,1,0.0,1,1,1,1,53,67936.0,True,True,True,2,0.0,1,1,False,0.0,0.1767398381481596,False,False
randomRegular_20_5_28.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.22500000000000003,1,1,1,1,19,359.0,False,False,False,3,0.225,5,5,False,0.29875,0.6061403508771934,False,False
fastGnp_20_0.01_0.adjlist,10,6,0.13333333333333333,1.2,1.0,0.16,0.0,0.31999999999999995,0,0.0,1,1,1,1,9,inf,True,True,True,2,0.0,0,0,False,0.0,0.16296296296296295,False,False
fastGnp_20_0.01_21.adjlist,4,2,0.3333333333333333,1.0,1.0,0,0.0,0.0,0,0.0,1,1,1,1,3,inf,True,True,True,2,0.0,0,0,False,0.0,0.3333333333333333,False,False
fastGnp_100_0.1_1.adjlist,100,512,0.10343434343434343,10.24,10.0,9.1824,4.0,2.3631999999999995,3,0.10095164390133426,1,1,1,1,99,10962.0,False,False,False,4,0.10520231213872833,3,3,False,0.16678078543424082,0.49887205387204614,False,False
fastGnp_20_0.01_25.adjlist,4,2,0.3333333333333333,1.0,1.0,0,0.0,0.0,0,0.0,1,1,1,1,3,inf,True,True,True,2,0.0,0,0,False,0.0,0.3333333333333333,False,False
fastGnp_100_0.1_5.adjlist,100,464,0.09373737373737374,9.28,9.0,8.6816,4.0,2.4103999999999997,4,0.10315080997433931,1,1,1,1,99,11329.0,False,False,False,4,0.10102899906454631,4,4,False,0.15090299725950984,0.48346801346801455,False,False
randomRegular_100_4_8.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.024999999999999994,1,1,1,1,99,17523.0,False,False,False,3,0.025,4,4,False,0.024999999999999994,0.3237474747474755,True,False
powerLawTree_100_3_2.adjlist,100,99,0.02,1.98,2.0,2.2396,1.0,0.9407999999999997,1,0.0,1,1,1,1,69,89760.0,True,True,True,2,0.0,1,1,False,0.0,0.13326094856041243,False,False
randomRegular_100_4_18.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.015,1,1,1,1,99,17563.0,False,False,False,3,0.015,4,4,False,0.015,0.32341077441077437,True,False
fastGnp_100_0.01_28.adjlist,68,51,0.022388059701492536,1.5,1.0,0.6323529411764706,1.0,0.6470588235294118,0,0.0,1,1,1,1,55,inf,False,True,True,2,0.0,0,0,False,0.0,0.04982858815167859,False,False
randomRegular_20_5_24.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.21000000000000002,1,1,1,1,19,366.0,False,False,False,3,0.21,5,5,False,0.2729166666666666,0.6000000000000008,False,False
fastGnp_20_0.1_12.adjlist,19,19,0.1111111111111111,2.0,2.0,0.631578947368421,2.0,0.631578947368421,0,0.0,1,1,1,1,17,inf,False,True,False,2,0.0,0,0,False,0.0,0.31008771929824586,False,False
fastGnp_100_0.01_20.adjlist,68,53,0.023266022827041263,1.5588235294117647,1.0,0.7759515570934257,1.0,0.7067474048442905,0,0.02107843137254902,1,1,1,1,55,inf,True,True,True,3,0.05357142857142857,0,0,False,0.02107843137254902,0.04460052677787534,False,False
randomRegular_1000_5_16.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.0015000000000000002,1,1,1,1,999,2346711.0,False,False,False,3,0.0015,5,5,False,0.0015000000000000002,0.2265938033285914,False,False
randomRegular_100_4_10.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.015,1,1,1,1,99,17344.0,False,False,False,3,0.015,4,4,False,0.015,0.32620202020202416,True,False
randomRegular_100_4_0.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.03499999999999999,1,1,1,1,99,17736.0,False,False,False,3,0.035,4,4,False,0.03499999999999999,0.32097979797980014,True,False
fastGnp_100_0.01_24.adjlist,60,51,0.0288135593220339,1.7,1.0,0.8099999999999999,1.0,0.7466666666666664,0,0.0,1,1,1,1,47,inf,False,True,False,2,0.0,0,0,False,0.0,0.07594980505997445,False,False
randomRegular_1000_5_12.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.004799999999999999,1,1,1,1,999,2346795.0,False,False,False,3,0.0048,5,5,False,0.004899999999999999,0.22656193813008016,False,False
fastGnp_20_0.01_8.adjlist,7,4,0.19047619047619047,1.1428571428571428,1.0,0.12244897959183675,0.0,0.24489795918367344,0,0.0,1,1,1,1,5,inf,True,True,True,2,0.0,0,0,False,0.0,0.21428571428571427,False,False
fastGnp_20_0.1_16.adjlist,19,22,0.1286549707602339,2.3157894736842106,2.0,0.8476454293628809,1.0,0.7867036011080333,0,0.0,1,1,1,1,17,inf,False,True,False,2,0.0,0,0,False,0.0,0.3568226120857697,False,False
randomRegular_20_5_20.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.29999999999999993,1,1,1,1,19,374.0,False,False,False,4,0.3,5,5,False,0.39166666666666666,0.5929824561403515,False,False
randomRegular_100_4_4.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.039999999999999994,1,1,1,1,99,17764.0,False,False,False,3,0.04,4,4,False,0.045,0.3207575757575755,True,False
randomRegular_100_4_14.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.03499999999999999,1,1,1,1,99,17836.0,False,False,False,3,0.035,4,4,False,0.03499999999999999,0.3198114478114501,True,False
fastGnp_100_0.1_9.adjlist,100,467,0.09434343434343434,9.34,9.0,10.0044,4.0,2.5404,1,0.0938589580354286,1,1,1,1,99,11338.0,False,True,False,4,0.0962457337883959,1,1,False,0.13982435926002096,0.4838552188552167,False,False
fastGnp_20_0.01_29.adjlist,2,1,1.0,1.0,1.0,0,0.0,0.0,1,0.0,1,1,1,1,1,1.0,True,True,True,2,0.0,1,1,True,0.0,1.0,False,True
powerLawTree_20_4_20.adjlist,20,19,0.1,1.9,1.0,3.2899999999999996,1.0,1.0799999999999998,1,0.0,1,1,1,1,11,733.0,True,True,True,2,0.0,1,1,False,0.0,0.3760756056808686,False,False
fastGnp_100_0.2_5.adjlist,100,1025,0.20707070707070707,20.5,20.0,16.11,5.25,3.26,11,0.20154072372628973,1,1,1,1,99,8918.0,False,False,False,5,0.2012696580580003,11,11,False,0.5140063527791334,0.6020875420875414,False,False
fastGnp_1000_0.2_15.adjlist,1000,56074,0.11226026026026026,112.148,73.0,3961.494096,125.0,58.899656,41,0.16942723536674226,1,1,1,1,677,942927.0,False,False,False,7,0.12789063051699326,41,41,False,0.5750684183126746,0.5561297964631299,False,False
randomRegular_20_4_18.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.12499999999999997,1,1,1,1,19,395.0,False,False,False,3,0.125,4,4,False,0.12499999999999997,0.55701754385965,True,False
randomRegular_20_4_9.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.075,1,1,1,1,19,402.0,False,False,False,3,0.075,4,4,False,0.08333333333333334,0.5521929824561412,True,False
powerLawTree_20_4_24.adjlist,20,19,0.1,1.9,1.0,2.9899999999999998,1.0,1.2599999999999998,1,0.0,1,1,1,1,9,615.0,True,True,True,2,0.0,1,1,False,0.0,0.39705513784461105,False,False
randomRegular_100_5_28.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.04200000000000001,1,1,1,1,99,15172.0,False,False,False,3,0.042,5,5,False,0.045,0.3685656565656761,False,False
fastGnp_1000_0.2_11.adjlist,1000,60012,0.12014414414414415,120.024,80.0,3779.357424,121.0,58.452336,53,0.16940040323802152,1,1,1,1,735,938988.0,False,False,False,7,0.13446473071216788,53,53,False,0.5770764919272727,0.5600720720720721,False,False
fastGnp_100_0.2_1.adjlist,100,988,0.1995959595959596,19.76,19.0,19.1624,5.0,3.4856000000000007,12,0.20524685627755226,1,1,1,1,99,8993.0,False,False,False,5,0.20484276406915303,12,12,False,0.5123736526094921,0.597070707070706,False,False
randomRegular_20_4_14.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.12499999999999997,1,1,1,1,19,407.0,False,False,False,3,0.125,4,4,False,0.1333333333333333,0.5469298245614043,True,False
fastGnp_1000_0.2_19.adjlist,1000,62850,0.12582582582582583,125.7,85.0,3616.526,118.0,57.9266,49,0.17084541777693074,1,1,1,1,781,936150.0,False,False,False,7,0.1399263793097371,49,49,False,0.5794004010329129,0.5629129129129129,False,False
fastGnp_100_0.2_9.adjlist,100,966,0.19515151515151516,19.32,18.0,16.8776,5.0,3.2576000000000005,11,0.1990076312198781,1,1,1,1,99,9003.0,False,False,False,5,0.19934199881344047,11,11,False,0.5013745668606084,0.5952525252525241,False,False
randomRegular_1000_4_26.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.0015,1,1,1,1,999,2814476.0,False,False,False,3,0.0015,4,4,False,0.0015,0.1902616632511152,True,False
randomRegular_100_5_20.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.051,1,1,1,1,99,15259.0,False,False,False,3,0.051,5,5,False,0.05399999999999999,0.3672390572390762,False,False
fastGnp_100_0.2_22.adjlist,100,983,0.1985858585858586,19.66,20.0,13.8844,6.0,3.006799999999999,10,0.1963329370805679,1,1,1,1,99,8988.0,False,False,False,5,0.1972999947470715,10,10,False,0.5058948135722336,0.5969023569023562,False,False
randomRegular_20_4_1.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.14999999999999997,1,1,1,1,19,414.0,False,False,False,3,0.15,4,4,False,0.1583333333333333,0.5425438596491238,True,False
randomRegular_1000_4_22.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.0024999999999999996,1,1,1,1,999,2811026.0,False,False,False,3,0.0025,4,4,False,0.0024999999999999996,0.19044990546159032,True,False
randomRegular_20_4_10.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.1,1,1,1,1,19,399.0,False,False,False,3,0.1,4,4,False,0.10833333333333335,0.5535087719298253,True,False
powerLawTree_20_4_28.adjlist,20,19,0.1,1.9,1.0,3.9899999999999998,1.0,1.0799999999999998,1,0.0,1,1,1,1,9,729.0,True,True,True,2,0.0,1,1,False,0.0,0.38345864661654117,False,False
randomRegular_20_4_5.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.1,1,1,1,1,19,400.0,False,False,False,3,0.1,4,4,False,0.10833333333333332,0.5535087719298253,True,False
fastGnp_100_0.2_26.adjlist,100,955,0.19292929292929292,19.1,19.0,16.31,5.25,3.3039999999999994,10,0.1865223746988489,1,1,1,1,99,9040.0,False,False,False,5,0.1872824705817358,10,10,False,0.4772098219476996,0.5932659932659916,False,False
randomRegular_100_5_24.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.03000000000000001,1,1,1,1,99,15280.0,False,False,False,3,0.03,5,5,False,0.03466666666666667,0.3669124579124768,False,False
powerLawTree_100_4_25.adjlist,100,99,0.02,1.98,1.0,18.059600000000003,1.0,1.2935999999999999,1,0.0,1,1,1,1,45,54343.0,True,True,True,2,0.0,1,1,False,0.0,0.22484954787772196,False,False
powerLawTree_100_3_17.adjlist,100,99,0.02,1.98,1.0,3.6595999999999997,1.0,1.0387999999999997,1,0.0,1,1,1,1,61,80250.0,True,True,True,2,0.0,1,1,False,0.0,0.15032203215657203,False,False
randomRegular_1000_3_10.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.0019999999999999996,1,1,1,1,999,4032279.0,False,False,False,3,0.002,3,3,False,0.0019999999999999996,0.13541230843470306,False,False
fastGnp_100_0.1_29.adjlist,100,517,0.10444444444444445,10.34,10.0,9.9844,3.25,2.4667999999999997,3,0.09686577801283677,1,1,1,1,99,10891.0,False,False,False,4,0.10078828828828829,3,3,False,0.1589009341149047,0.5015319865319786,False,False
randomRegular_20_3_22.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.05,1,1,1,1,18,521.0,False,False,False,3,0.05,3,3,False,0.05,0.4564912280701756,False,False
powerLawTree_1000_3_28.adjlist,1000,999,0.002,1.998,1.0,9.567996,1.0,1.073848,1,0.0,1,1,1,1,619,73957175.0,True,True,True,2,0.0,1,1,False,0.0,0.039948508445504585,False,False
fastGnp_1000_0.1_12.adjlist,1000,50131,0.10036236236236236,100.262,100.0,94.273356,14.0,7.819764,72,0.1006014305876881,1,1,1,1,999,948885.0,False,False,False,6,0.10055760823691481,72,72,False,0.4945473855402873,0.550175842509176,False,False
randomRegular_20_3_26.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.0,1,1,1,1,19,502.0,False,False,False,2,0.0,3,3,False,0.0,0.4659649122807026,False,False
randomRegular_1000_3_14.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.0019999999999999996,1,1,1,1,999,4017295.0,False,False,False,3,0.002,3,3,False,0.0019999999999999996,0.13580071686755407,False,False
fastGnp_1000_0.01_8.adjlist,1000,5032,0.010074074074074074,10.064,10.0,9.833904,4.0,2.5024960000000003,2,0.011159470620538736,1,1,1,1,999,1623949.0,False,False,False,3,0.010746729471371742,2,2,False,0.011460878058130385,0.3254877877876328,False,False
randomRegular_20_5_9.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.15,1,1,1,1,19,361.0,False,False,False,3,0.15,5,5,False,0.17833333333333334,0.6043859649122814,False,False
fastGnp_1000_0.1_16.adjlist,1000,49719,0.09953753753753754,99.438,99.0,90.230156,13.0,7.649520000000001,63,0.09961770459493081,1,1,1,1,999,949302.0,False,False,False,6,0.09963975046129514,63,63,False,0.492341054083697,0.5497617617617614,False,False
powerLawTree_100_3_13.adjlist,100,99,0.02,1.98,1.0,5.8796,1.0,1.2151999999999998,1,0.0,1,1,1,1,51,61721.0,True,True,True,2,0.0,1,1,False,0.0,0.17998270647917203,False,False
powerLawTree_1000_3_24.adjlist,1000,999,0.002,1.998,1.0,10.219996,1.0,1.0758439999999998,1,0.0,1,1,1,1,637,73823079.0,True,True,True,2,0.0,1,1,False,0.0,0.03792511828460908,False,False
powerLawTree_20_3_16.adjlist,20,19,0.1,1.9,1.0,1.29,2.0,0.99,1,0.0,1,1,1,1,15,795.0,True,True,True,2,0.0,1,1,False,0.0,0.3450438596491226,False,False
powerLawTree_20_3_3.adjlist,20,19,0.1,1.9,2.0,0.89,1.0,0.63,1,0.0,1,1,1,1,15,1094.0,True,True,True,2,0.0,1,1,False,0.0,0.3042708753235068,False,False
fastGnp_1000_0.01_0.adjlist,1000,4960,0.00992992992992993,9.92,10.0,9.9476,4.0,2.5176000000000003,2,0.01180905581346759,1,1,1,1,999,1631766.0,False,False,False,3,0.011703273259239694,2,2,False,0.012437576372715708,0.3239566566564913,False,False
randomRegular_20_5_1.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.21000000000000002,1,1,1,1,19,368.0,False,False,False,3,0.21,5,5,False,0.25999999999999995,0.5982456140350884,False,False
fastGnp_100_0.1_25.adjlist,100,497,0.1004040404040404,9.94,10.0,8.8764,4.0,2.3672000000000004,2,0.10989344968756729,1,1,1,1,99,11078.0,False,False,False,4,0.11049723756906077,2,2,False,0.1793116378861827,0.4940909090909067,False,False
randomRegular_20_5_5.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.1650000000000001,1,1,1,1,18,363.0,False,False,False,3,0.165,5,5,False,0.20291666666666672,0.6026315789473691,False,False
fastGnp_1000_0.01_4.adjlist,1000,5012,0.010034034034034033,10.024,10.0,9.351424,4.0,2.419648,2,0.00947669520881596,1,1,1,1,999,1625588.0,False,False,False,3,0.010099390830394357,2,2,False,0.009908285317766751,0.32512165498812545,False,False
powerLawTree_20_3_7.adjlist,20,19,0.1,1.9,2.0,0.79,1.25,0.72,1,0.0,1,1,1,1,17,993.0,True,True,True,2,0.0,1,1,False,0.0,0.31322718217455053,False,False
powerLawTree_1000_3_20.adjlist,1000,999,0.002,1.998,1.0,6.017996,1.0,1.1017919999999999,1,0.0,1,1,1,1,611,69933759.0,True,True,True,2,0.0,1,1,False,0.0,0.03530354178238222,False,False
powerLawTree_20_3_12.adjlist,20,19,0.1,1.9,1.0,3.19,1.0,1.0799999999999998,1,0.0,1,1,1,1,11,743.0,True,True,True,2,0.0,1,1,False,0.0,0.3708061821219716,False,False
randomRegular_1000_3_18.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.003,1,1,1,1,999,4022065.0,False,False,False,3,0.003,3,3,False,0.003,0.1357118103119776,False,False
fastGnp_100_0.1_21.adjlist,100,491,0.09919191919191919,9.82,10.0,6.7676,3.25,2.0544000000000002,5,0.09904184704184699,1,1,1,1,99,11071.0,False,False,False,4,0.09702291711287213,5,5,False,0.14813563486777767,0.493686868686865,False,False
fastGnp_100_0.01_9.adjlist,59,46,0.026884862653419054,1.5593220338983051,1.0,0.5176673369721344,1.0,0.6446423441539787,0,0.028248587570621465,1,1,1,1,49,inf,False,True,True,3,0.07317073170731707,0,0,False,0.028248587570621465,0.060087431887548726,False,False
fastGnp_100_0.1_17.adjlist,100,495,0.1,9.9,10.0,9.71,5.0,2.524,2,0.10930104372751426,1,1,1,1,99,11140.0,False,False,False,4,0.11163361275812718,2,2,False,0.18265619619254075,0.4917676767676773,False,False
powerLawTree_20_4_3.adjlist,20,19,0.1,1.9,1.0,5.89,1.0,1.2599999999999998,1,0.0,1,1,1,1,7,588.0,True,True,True,2,0.0,1,1,False,0.0,0.4258145363408518,False,False
powerLawTree_20_3_24.adjlist,20,19,0.1,1.9,1.0,3.19,1.0,0.9899999999999999,1,0.0,1,1,1,1,11,805.0,True,True,True,2,0.0,1,1,False,0.0,0.3642773600668335,False,False
powerLawTree_1000_3_16.adjlist,1000,999,0.002,1.998,1.0,33.93999600000001,1.0,1.11776,1,0.0,1,1,1,1,605,69547222.0,True,True,True,2,0.0,1,1,False,0.0,0.047198224707050596,False,False
powerLawTree_100_3_29.adjlist,100,99,0.02,1.98,1.0,3.3196,1.0,1.0779999999999998,1,0.0,1,1,1,1,63,76258.0,True,True,True,2,0.0,1,1,False,0.0,0.14805363137127991,False,False
powerLawTree_1000_3_0.adjlist,1000,999,0.002,1.998,1.0,15.811995999999999,1.0,1.1237479999999995,1,0.0,1,1,1,1,573,68375718.0,True,True,True,2,0.0,1,1,False,0.0,0.04690018529103533,False,False
powerLawTree_1000_3_4.adjlist,1000,999,0.002,1.998,1.0,5.899996,1.0,1.0598759999999998,1,0.0,1,1,1,1,637,74761189.0,True,True,True,2,0.0,1,1,False,0.0,0.03440184031842522,False,False
powerLawTree_20_4_7.adjlist,20,19,0.1,1.9,1.0,4.6899999999999995,1.0,1.0799999999999998,1,0.0,1,1,1,1,9,728.0,True,True,True,2,0.0,1,1,False,0.0,0.38842940685045935,False,False
