,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_time
474,random_allocation,9,0.05,0.08,0.00011550188064575195
475,random_allocation,9,0.06,0.08,0.00011441707611083984
476,random_allocation,9,0.07,0.08,0.00010815858840942382
477,random_allocation,9,0.08,0.08,0.0001131296157836914
478,random_allocation,9,0.09,0.08,0.00010869503021240234
479,random_allocation,9,0.1,0.08,0.00010478496551513672
480,random_allocation,9,0.01,0.09,0.0001044631004333496
481,random_allocation,9,0.02,0.09,0.00011410713195800782
482,random_allocation,9,0.03,0.09,0.00012091398239135742
483,random_allocation,9,0.04,0.09,0.00010210275650024414
484,random_allocation,9,0.05,0.09,0.00010294914245605469
485,random_allocation,9,0.06,0.09,0.00010943412780761719
486,random_allocation,9,0.07,0.09,9.59157943725586e-05
487,random_allocation,9,0.08,0.09,0.00010558366775512696
488,random_allocation,9,0.09,0.09,0.00010796785354614258
489,random_allocation,9,0.1,0.09,0.00010013580322265625
490,random_allocation,9,0.01,0.1,0.00011290311813354492
491,random_allocation,9,0.02,0.1,0.00010836124420166016
492,random_allocation,9,0.03,0.1,0.00011494159698486329
493,random_allocation,9,0.04,0.1,0.0001154780387878418
494,random_allocation,9,0.05,0.1,0.00011277198791503906
495,random_allocation,9,0.06,0.1,0.041991806030273436
496,random_allocation,9,0.07,0.1,0.00010658502578735352
497,random_allocation,9,0.08,0.1,0.00011496543884277343
498,random_allocation,9,0.09,0.1,0.00010423660278320312
499,random_allocation,9,0.1,0.1,0.00013195276260375978
500,random_allocation,9,0.01,0.11,0.00010963678359985352
501,random_allocation,9,0.02,0.11,0.0001047968864440918
502,random_allocation,9,0.03,0.11,0.0001067042350769043
503,random_allocation,9,0.04,0.11,0.0001003265380859375
504,random_allocation,9,0.05,0.11,0.00010964870452880859
505,random_allocation,9,0.06,0.11,9.67860221862793e-05
506,random_allocation,9,0.07,0.11,0.0001061081886291504
507,random_allocation,9,0.08,0.11,0.00011557340621948242
508,random_allocation,9,0.09,0.11,0.00010027885437011719
509,random_allocation,9,0.1,0.11,0.00010151863098144532
510,random_allocation,9,0.01,0.12,9.163618087768555e-05
511,random_allocation,9,0.02,0.12,8.673667907714844e-05
512,random_allocation,9,0.03,0.12,8.342266082763671e-05
513,random_allocation,9,0.04,0.12,8.701086044311523e-05
514,random_allocation,9,0.05,0.12,8.546113967895508e-05
515,random_allocation,9,0.06,0.12,8.711814880371093e-05
516,random_allocation,9,0.07,0.12,8.492469787597656e-05
517,random_allocation,9,0.08,0.12,8.12530517578125e-05
518,random_allocation,9,0.09,0.12,9.351968765258789e-05
519,random_allocation,9,0.1,0.12,8.610486984252929e-05
520,random_allocation,9,0.01,0.13,9.038448333740235e-05
521,random_allocation,9,0.02,0.13,9.421110153198242e-05
522,random_allocation,9,0.03,0.13,9.5367431640625e-05
523,random_allocation,9,0.04,0.13,9.710788726806641e-05
524,random_allocation,9,0.05,0.13,8.907318115234376e-05
525,random_allocation,9,0.06,0.13,9.396076202392579e-05
526,random_allocation,9,0.07,0.13,9.196996688842773e-05
527,random_allocation,9,0.08,0.13,8.957386016845703e-05
528,random_allocation,9,0.09,0.13,9.659528732299804e-05
529,random_allocation,9,0.1,0.13,9.64045524597168e-05
530,random_allocation,9,0.01,0.14,9.303092956542968e-05
531,random_allocation,9,0.02,0.14,8.208751678466797e-05
532,random_allocation,9,0.03,0.14,9.486675262451171e-05
533,random_allocation,9,0.04,0.14,8.444786071777343e-05
534,random_allocation,9,0.05,0.14,8.628368377685546e-05
535,random_allocation,9,0.06,0.14,8.783340454101562e-05
536,random_allocation,9,0.07,0.14,8.299350738525391e-05
537,random_allocation,9,0.08,0.14,9.934902191162109e-05
538,random_allocation,9,0.09,0.14,9.676218032836915e-05
539,random_allocation,9,0.1,0.14,9.528398513793945e-05
540,random_allocation,9,0.01,0.15,9.952783584594726e-05
541,random_allocation,9,0.02,0.15,9.185075759887695e-05
542,random_allocation,9,0.03,0.15,9.322166442871094e-05
543,random_allocation,9,0.04,0.15,9.684562683105468e-05
544,random_allocation,9,0.05,0.15,9.781122207641602e-05
545,random_allocation,9,0.06,0.15,8.978843688964844e-05
546,random_allocation,9,0.07,0.15,9.719133377075195e-05
547,random_allocation,9,0.08,0.15,8.634328842163085e-05
548,random_allocation,9,0.09,0.15,8.553266525268555e-05
549,random_allocation,9,0.1,0.15,9.930133819580078e-05
550,random_allocation,10,0.01,0.05,0.000109100341796875
551,random_allocation,10,0.02,0.05,0.0001130819320678711
552,random_allocation,10,0.03,0.05,0.00011984109878540039
553,random_allocation,10,0.04,0.05,0.00012853145599365235
554,random_allocation,10,0.05,0.05,0.00011534690856933594
555,random_allocation,10,0.06,0.05,0.00011489391326904296
556,random_allocation,10,0.07,0.05,0.00011355876922607422
557,random_allocation,10,0.08,0.05,0.0001137852668762207
558,random_allocation,10,0.09,0.05,0.00011543035507202148
559,random_allocation,10,0.1,0.05,0.00011838674545288086
560,random_allocation,10,0.01,0.06,0.00011649131774902344
561,random_allocation,10,0.02,0.06,0.00011574029922485351
562,random_allocation,10,0.03,0.06,0.00011911392211914063
563,random_allocation,10,0.04,0.06,0.00011451244354248047
564,random_allocation,10,0.05,0.06,0.0001286625862121582
565,random_allocation,10,0.06,0.06,0.00011701583862304688
566,random_allocation,10,0.07,0.06,0.00011696815490722657
567,random_allocation,10,0.08,0.06,0.00012384653091430665
568,random_allocation,10,0.09,0.06,0.00012069940567016602
569,random_allocation,10,0.1,0.06,0.0001140594482421875
570,random_allocation,10,0.01,0.07,0.00011663436889648437
571,random_allocation,10,0.02,0.07,0.00012271404266357423
572,random_allocation,10,0.03,0.07,0.00011925697326660156
573,random_allocation,10,0.04,0.07,0.0001330256462097168
574,random_allocation,10,0.05,0.07,0.0001269817352294922
575,random_allocation,10,0.06,0.07,0.00012201070785522461
576,random_allocation,10,0.07,0.07,0.00012216567993164062
577,random_allocation,10,0.08,0.07,0.0001192927360534668
578,random_allocation,10,0.09,0.07,0.000139009952545166
579,random_allocation,10,0.1,0.07,0.00011736154556274414
580,random_allocation,10,0.01,0.08,0.00011337995529174805
581,random_allocation,10,0.02,0.08,0.00010879039764404297
582,random_allocation,10,0.03,0.08,0.00012499094009399414
583,random_allocation,10,0.04,0.08,0.00011570453643798828
584,random_allocation,10,0.05,0.08,0.00012131929397583008
585,random_allocation,10,0.06,0.08,0.00011960268020629882
586,random_allocation,10,0.07,0.08,0.0001201629638671875
587,random_allocation,10,0.08,0.08,0.0001232147216796875
588,random_allocation,10,0.09,0.08,0.00012307167053222657
589,random_allocation,10,0.1,0.08,0.00011959075927734376
590,random_allocation,10,0.01,0.09,0.00012096166610717774
591,random_allocation,10,0.02,0.09,0.00014107227325439454
592,random_allocation,10,0.03,0.09,0.00011743307113647461
593,random_allocation,10,0.04,0.09,0.0001153111457824707
594,random_allocation,10,0.05,0.09,0.00011180639266967773
595,random_allocation,10,0.06,0.09,0.00012809038162231445
596,random_allocation,10,0.07,0.09,0.00012971162796020507
597,random_allocation,10,0.08,0.09,0.00011771917343139648
598,random_allocation,10,0.09,0.09,0.00012271404266357423
599,random_allocation,10,0.1,0.09,0.00012476444244384765
600,random_allocation,10,0.01,0.1,0.0001311182975769043
601,random_allocation,10,0.02,0.1,0.00012722015380859376
602,random_allocation,10,0.03,0.1,0.00013653039932250976
603,random_allocation,10,0.04,0.1,0.00013962984085083007
604,random_allocation,10,0.05,0.1,0.00013233423233032225
605,random_allocation,10,0.06,0.1,0.00016361474990844727
606,random_allocation,10,0.07,0.1,0.00016040802001953124
607,random_allocation,10,0.08,0.1,0.00015927553176879882
608,random_allocation,10,0.09,0.1,0.00013904571533203126
609,random_allocation,10,0.1,0.1,0.0001224398612976074
610,random_allocation,10,0.01,0.11,9.73820686340332e-05
611,random_allocation,10,0.02,0.11,9.883642196655274e-05
612,random_allocation,10,0.03,0.11,0.04924037456512451
613,random_allocation,10,0.04,0.11,0.00010923147201538085
614,random_allocation,10,0.05,0.11,0.00011278390884399414
615,random_allocation,10,0.06,0.11,0.0001308441162109375
616,random_allocation,10,0.07,0.11,0.00014047622680664064
617,random_allocation,10,0.08,0.11,0.00011807680130004883
618,random_allocation,10,0.09,0.11,0.00011383295059204101
619,random_allocation,10,0.1,0.11,0.00012098550796508789
620,random_allocation,10,0.01,0.12,0.00012471675872802735
621,random_allocation,10,0.02,0.12,0.0001158595085144043
622,random_allocation,10,0.03,0.12,0.00013054609298706054
623,random_allocation,10,0.04,0.12,0.00011402368545532227
624,random_allocation,10,0.05,0.12,0.0001130819320678711
625,random_allocation,10,0.06,0.12,0.00011068582534790039
626,random_allocation,10,0.07,0.12,0.00011460781097412109
627,random_allocation,10,0.08,0.12,0.00011446475982666016
628,random_allocation,10,0.09,0.12,0.00011698007583618164
629,random_allocation,10,0.1,0.12,0.00013787746429443358
630,random_allocation,10,0.01,0.13,0.00011652708053588867
631,random_allocation,10,0.02,0.13,0.00010312795639038086
632,random_allocation,10,0.03,0.13,0.00010120868682861328
633,random_allocation,10,0.04,0.13,0.00010625123977661132
634,random_allocation,10,0.05,0.13,0.00010100603103637695
635,random_allocation,10,0.06,0.13,0.00010112524032592773
636,random_allocation,10,0.07,0.13,0.00010679960250854492
637,random_allocation,10,0.08,0.13,0.00010458230972290039
638,random_allocation,10,0.09,0.13,0.00010616779327392578
639,random_allocation,10,0.1,0.13,0.00011113882064819335
640,random_allocation,10,0.01,0.14,9.725093841552734e-05
641,random_allocation,10,0.02,0.14,0.00010542869567871093
642,random_allocation,10,0.03,0.14,0.00010160207748413085
643,random_allocation,10,0.04,0.14,9.824037551879883e-05
644,random_allocation,10,0.05,0.14,0.00010703802108764648
645,random_allocation,10,0.06,0.14,0.0001079559326171875
646,random_allocation,10,0.07,0.14,9.849071502685547e-05
647,random_allocation,10,0.08,0.14,0.00010293722152709961
648,random_allocation,10,0.09,0.14,0.00010247230529785157
649,random_allocation,10,0.1,0.14,0.00011067390441894531
650,random_allocation,10,0.01,0.15,0.00011047124862670899
651,random_allocation,10,0.02,0.15,9.598731994628907e-05
652,random_allocation,10,0.03,0.15,9.431838989257813e-05
653,random_allocation,10,0.04,0.15,9.431838989257813e-05
654,random_allocation,10,0.05,0.15,0.00010304450988769531
655,random_allocation,10,0.06,0.15,9.884834289550782e-05
656,random_allocation,10,0.07,0.15,0.00010392665863037109
657,random_allocation,10,0.08,0.15,0.00010428428649902343
658,random_allocation,10,0.09,0.15,9.88006591796875e-05
659,random_allocation,10,0.1,0.15,0.00010690689086914062
660,random_allocation,11,0.01,0.05,0.00013327598571777344
661,random_allocation,11,0.02,0.05,0.0001349210739135742
662,random_allocation,11,0.03,0.05,0.00011919736862182617
663,random_allocation,11,0.04,0.05,0.00012426376342773439
664,random_allocation,11,0.05,0.05,0.00014529228210449218
665,random_allocation,11,0.06,0.05,0.00011947154998779297
666,random_allocation,11,0.07,0.05,0.00014868974685668945
667,random_allocation,11,0.08,0.05,0.00013061761856079102
668,random_allocation,11,0.09,0.05,0.00013320446014404298
669,random_allocation,11,0.1,0.05,0.00012891292572021485
670,random_allocation,11,0.01,0.06,0.00012851953506469725
671,random_allocation,11,0.02,0.06,0.00014301538467407227
672,random_allocation,11,0.03,0.06,0.0001225113868713379
673,random_allocation,11,0.04,0.06,0.0001444697380065918
674,random_allocation,11,0.05,0.06,0.00013049840927124024
675,random_allocation,11,0.06,0.06,0.00012663602828979492
676,random_allocation,11,0.07,0.06,0.00013126134872436522
677,random_allocation,11,0.08,0.06,0.00013384819030761718
678,random_allocation,11,0.09,0.06,0.0001314401626586914
679,random_allocation,11,0.1,0.06,0.00011930465698242187
680,random_allocation,11,0.01,0.07,0.00013157129287719727
681,random_allocation,11,0.02,0.07,0.00012847185134887696
682,random_allocation,11,0.03,0.07,0.00013393163681030273
683,random_allocation,11,0.04,0.07,0.00012835264205932618
684,random_allocation,11,0.05,0.07,0.00013589859008789062
685,random_allocation,11,0.06,0.07,0.00012862682342529297
686,random_allocation,11,0.07,0.07,0.00012322664260864258
687,random_allocation,11,0.08,0.07,0.00014063119888305665
688,random_allocation,11,0.09,0.07,0.00013486146926879882
689,random_allocation,11,0.1,0.07,0.00012345314025878905
690,random_allocation,11,0.01,0.08,0.00013637542724609375
691,random_allocation,11,0.02,0.08,0.00013550519943237305
692,random_allocation,11,0.03,0.08,0.00012973546981811523
693,random_allocation,11,0.04,0.08,0.00013428926467895508
694,random_allocation,11,0.05,0.08,0.00014287233352661133
695,random_allocation,11,0.06,0.08,0.0001431107521057129
696,random_allocation,11,0.07,0.08,0.00013103485107421876
697,random_allocation,11,0.08,0.08,0.00013495683670043944
698,random_allocation,11,0.09,0.08,0.00011702775955200196
699,random_allocation,11,0.1,0.08,0.00011968612670898438
700,random_allocation,11,0.01,0.09,0.00013797283172607423
701,random_allocation,11,0.02,0.09,0.00014559030532836914
702,random_allocation,11,0.03,0.09,0.00015254020690917968
703,random_allocation,11,0.04,0.09,0.0001504063606262207
704,random_allocation,11,0.05,0.09,0.00015778541564941405
705,random_allocation,11,0.06,0.09,0.00013741254806518555
706,random_allocation,11,0.07,0.09,0.00014247894287109376
707,random_allocation,11,0.08,0.09,0.00012724399566650392
708,random_allocation,11,0.09,0.09,0.00014128684997558594
709,random_allocation,11,0.1,0.09,0.00012383460998535156
710,random_allocation,11,0.01,0.1,0.00012114048004150391
711,random_allocation,11,0.02,0.1,0.00011905431747436524
712,random_allocation,11,0.03,0.1,0.00011175870895385742
713,random_allocation,11,0.04,0.1,0.00012114048004150391
714,random_allocation,11,0.05,0.1,0.00011068582534790039
715,random_allocation,11,0.06,0.1,0.00012153387069702148
716,random_allocation,11,0.07,0.1,0.00011086463928222656
717,random_allocation,11,0.08,0.1,0.00011986494064331055
718,random_allocation,11,0.09,0.1,0.00011756420135498047
719,random_allocation,11,0.1,0.1,0.0001061081886291504
720,random_allocation,11,0.01,0.11,0.00010724067687988282
721,random_allocation,11,0.02,0.11,0.0001305699348449707
722,random_allocation,11,0.03,0.11,0.00012339353561401366
723,random_allocation,11,0.04,0.11,0.00011601448059082032
724,random_allocation,11,0.05,0.11,0.0001114964485168457
725,random_allocation,11,0.06,0.11,0.00011206865310668946
726,random_allocation,11,0.07,0.11,0.00011421442031860352
727,random_allocation,11,0.08,0.11,0.00011262893676757812
728,random_allocation,11,0.09,0.11,0.00012472867965698242
729,random_allocation,11,0.1,0.11,0.00010826587677001954
730,random_allocation,11,0.01,0.12,0.00011441707611083984
731,random_allocation,11,0.02,0.12,0.00011619329452514649
732,random_allocation,11,0.03,0.12,0.00011199712753295898
733,random_allocation,11,0.04,0.12,0.00010595321655273437
734,random_allocation,11,0.05,0.12,0.00011211633682250977
735,random_allocation,11,0.06,0.12,0.0001104116439819336
736,random_allocation,11,0.07,0.12,0.00011129379272460938
737,random_allocation,11,0.08,0.12,0.00011256933212280273
738,random_allocation,11,0.09,0.12,0.00011283159255981445
739,random_allocation,11,0.1,0.12,0.00011453628540039062
740,random_allocation,11,0.01,0.13,0.00011191368103027343
741,random_allocation,11,0.02,0.13,0.042460405826568605
742,random_allocation,11,0.03,0.13,0.00010842084884643555
743,random_allocation,11,0.04,0.13,0.00010999441146850586
744,random_allocation,11,0.05,0.13,0.0001294851303100586
745,random_allocation,11,0.06,0.13,0.00012127161026000976
746,random_allocation,11,0.07,0.13,0.0001112818717956543
747,random_allocation,11,0.08,0.13,0.00011789798736572266
748,random_allocation,11,0.09,0.13,0.0001102447509765625
749,random_allocation,11,0.1,0.13,0.00010437965393066407
750,random_allocation,11,0.01,0.14,0.00011798143386840821
751,random_allocation,11,0.02,0.14,0.00011508464813232422
752,random_allocation,11,0.03,0.14,0.00011142492294311524
753,random_allocation,11,0.04,0.14,0.0001196146011352539
754,random_allocation,11,0.05,0.14,0.00011266469955444336
755,random_allocation,11,0.06,0.14,0.00010950565338134766
756,random_allocation,11,0.07,0.14,0.00011392831802368165
757,random_allocation,11,0.08,0.14,0.00012097358703613281
758,random_allocation,11,0.09,0.14,0.00010983943939208984
759,random_allocation,11,0.1,0.14,0.00010335445404052734
760,random_allocation,11,0.01,0.15,0.00011508464813232422
761,random_allocation,11,0.02,0.15,0.00011668205261230468
762,random_allocation,11,0.03,0.15,0.00011186599731445312
763,random_allocation,11,0.04,0.15,0.00012396574020385743
764,random_allocation,11,0.05,0.15,0.00013037919998168946
765,random_allocation,11,0.06,0.15,0.00012029409408569336
766,random_allocation,11,0.07,0.15,0.0001054525375366211
767,random_allocation,11,0.08,0.15,0.00010679960250854492
768,random_allocation,11,0.09,0.15,0.00011886358261108399
769,random_allocation,11,0.1,0.15,0.00010646581649780274
770,random_allocation,12,0.01,0.05,0.0001480579376220703
771,random_allocation,12,0.02,0.05,0.00014542341232299806
772,random_allocation,12,0.03,0.05,0.00014982223510742187
773,random_allocation,12,0.04,0.05,0.0001367330551147461
774,random_allocation,12,0.05,0.05,0.0001318812370300293
775,random_allocation,12,0.06,0.05,0.0001409173011779785
776,random_allocation,12,0.07,0.05,0.00014079809188842772
777,random_allocation,12,0.08,0.05,0.00015102624893188478
778,random_allocation,12,0.09,0.05,0.00014035701751708985
779,random_allocation,12,0.1,0.05,0.00013875961303710938
780,random_allocation,12,0.01,0.06,0.00013955831527709961
781,random_allocation,12,0.02,0.06,0.0001294851303100586
782,random_allocation,12,0.03,0.06,0.049847078323364255
783,random_allocation,12,0.04,0.06,0.0001464962959289551
784,random_allocation,12,0.05,0.06,0.00016208887100219727
785,random_allocation,12,0.06,0.06,0.00014705657958984374
786,random_allocation,12,0.07,0.06,0.00013458728790283203
787,random_allocation,12,0.08,0.06,0.00015424489974975587
788,random_allocation,12,0.09,0.06,0.00015935897827148437
789,random_allocation,12,0.1,0.06,0.00013703107833862305
790,random_allocation,12,0.01,0.07,0.00014581680297851563
791,random_allocation,12,0.02,0.07,0.00014165639877319335
792,random_allocation,12,0.03,0.07,0.00013189315795898439
793,random_allocation,12,0.04,0.07,0.00013136863708496094
794,random_allocation,12,0.05,0.07,0.00013827085494995118
795,random_allocation,12,0.06,0.07,0.00013583898544311523
796,random_allocation,12,0.07,0.07,0.0001362323760986328
797,random_allocation,12,0.08,0.07,0.00013568401336669922
798,random_allocation,12,0.09,0.07,0.00013414621353149414
